date,brand,predict
15.0,2.0,398.46201955787194
15.0,3.0,330.99954836044805
15.0,4.0,676.0037399365343
15.0,6.0,257.7913529869685
15.0,7.0,322.0845363666946
15.0,8.0,77.86462940176165
15.0,9.0,599.9248328755281
15.0,10.0,668.0624729988235
16.0,1.0,386.74955389353136
16.0,2.0,361.7123189517073
16.0,3.0,284.74048423417935
16.0,4.0,551.2205654315032
16.0,6.0,227.30223528526028
16.0,7.0,284.0629246471533
16.0,9.0,488.30921455544086
16.0,10.0,614.2826992771443
17.0,1.0,339.389778526079
17.0,2.0,276.1337273264145
17.0,3.0,209.00028932543938
17.0,4.0,405.5755150299774
17.0,6.0,168.68120871238406
17.0,7.0,221.4189558346951
17.0,8.0,-46.45249115325271
17.0,9.0,314.90660165749983
17.0,10.0,524.264440784066
18.0,1.0,386.61953641645255
18.0,2.0,348.8753095179825
18.0,3.0,253.53001745692555
18.0,4.0,483.50947011422693
18.0,6.0,209.4419291931525
18.0,7.0,253.08765874763313
18.0,8.0,-26.55939063036061
18.0,9.0,444.0126547028046
18.0,10.0,608.460999863552
19.0,1.0,168.5137665241577
19.0,3.0,84.45433688591505
19.0,4.0,170.16109577488112
19.0,6.0,36.85377120553994
19.0,7.0,59.150270206878034
19.0,9.0,13.825602161851918
19.0,10.0,231.81530855960315
20.0,1.0,105.9325660693568
20.0,6.0,22.548352027180496
20.0,7.0,104.53432306864605
20.0,9.0,-140.67288226605658
20.0,10.0,190.50161018038256
21.0,1.0,456.52299667911143
21.0,2.0,379.8687207446993
21.0,3.0,300.4369791965005
21.0,4.0,574.044231687084
21.0,6.0,219.17844291067362
21.0,7.0,266.83108981796215
21.0,8.0,38.32977471907242
21.0,9.0,500.8445912303018
21.0,10.0,687.7156123552877
22.0,1.0,456.39951782407275
22.0,2.0,409.14241646634093
22.0,3.0,326.52916053381546
22.0,4.0,676.0037399365343
22.0,6.0,257.03356672826936
22.0,7.0,323.7373389565331
22.0,8.0,77.18238347017945
22.0,9.0,590.1362854889071
22.0,10.0,667.6263599467594
23.0,1.0,409.26037865432943
23.0,2.0,380.2137510164519
23.0,3.0,290.6444574486335
23.0,4.0,530.4800356941976
23.0,6.0,229.55273371018427
23.0,7.0,284.01151895958344
23.0,8.0,11.633375943695825
23.0,9.0,493.90885144498066
23.0,10.0,618.7776717813309
24.0,1.0,353.787605339073
24.0,2.0,292.1638251563017
24.0,3.0,224.2565349719834
24.0,4.0,427.52874165344684
24.0,6.0,183.11783523809325
24.0,7.0,221.4189558346951
24.0,8.0,-10.038278545289927
24.0,9.0,319.8781706934495
24.0,10.0,546.499176819549
25.0,1.0,386.61953641645255
25.0,2.0,348.8753095179825
25.0,3.0,263.54358052579516
25.0,4.0,483.50947011422693
25.0,6.0,211.41810295197672
25.0,7.0,265.43156230466343
25.0,9.0,449.6342764170546
25.0,10.0,622.4548398268246
26.0,1.0,169.55848785932244
26.0,4.0,153.6030815135817
26.0,6.0,32.528352236812324
26.0,7.0,62.932209513108546
26.0,9.0,24.86566165397113
26.0,10.0,250.4278552367264
27.0,1.0,105.9325660693568
28.0,1.0,452.08765247142355
28.0,2.0,366.47384448346054
28.0,3.0,321.70490251648476
28.0,4.0,585.0218163565539
28.0,6.0,216.9583822126382
28.0,7.0,266.83108981796215
28.0,8.0,57.81363066169715
28.0,9.0,500.8445912303018
28.0,10.0,685.664686089884
29.0,1.0,552.0928937165298
29.0,2.0,470.87114744903306
29.0,3.0,394.8568602818016
29.0,4.0,836.4689025521135
29.0,6.0,319.3868968833925
29.0,7.0,304.89023929340533
29.0,8.0,91.02035855732862
29.0,9.0,898.8421819196187
29.0,10.0,879.6595669665594
30.0,1.0,521.6269466870394
30.0,2.0,421.5542564714583
30.0,3.0,334.0644085679451
30.0,4.0,704.9559972854956
30.0,6.0,271.5970979443491
30.0,7.0,257.1748186620548
30.0,8.0,55.927669254850514
30.0,9.0,799.9566030482943
30.0,10.0,806.3502404074366
31.0,1.0,467.0471891848439
31.0,2.0,351.29960056742016
31.0,3.0,300.01466587748814
31.0,4.0,585.5138032515442
31.0,6.0,234.2015480168388
31.0,7.0,205.96849270371524
31.0,9.0,628.5629293555786
31.0,10.0,723.1080173399728
32.0,1.0,474.75275696965105
32.0,2.0,281.0400348509428
32.0,3.0,259.2747767741118
32.0,4.0,642.0447730532844
32.0,6.0,221.03217549389973
32.0,7.0,171.09422954624574
32.0,8.0,-50.768974611401006
32.0,9.0,777.4829650065033
32.0,10.0,674.6691977409024
33.0,1.0,187.40006040445815
33.0,2.0,65.32833517363285
33.0,4.0,186.19164672276656
33.0,6.0,-8.372695415114961
33.0,7.0,12.571101481386115
33.0,8.0,-205.58181054715828
33.0,9.0,9.226783194289673
33.0,10.0,108.75915680127918
34.0,6.0,-21.112953489740566
34.0,9.0,-154.99465166588234
35.0,1.0,689.7554074555878
35.0,2.0,435.48797249521306
35.0,3.0,259.79049429368524
35.0,4.0,824.4025801885184
35.0,6.0,251.30879535131123
35.0,7.0,162.23112733362285
35.0,8.0,212.17919590024866
35.0,9.0,762.7603622199294
35.0,10.0,881.0875306840854
36.0,1.0,749.8065518073859
36.0,2.0,477.51372249459484
36.0,3.0,304.7801087245862
36.0,4.0,924.9310188037462
36.0,6.0,296.1783455469114
36.0,7.0,227.014814598364
36.0,8.0,235.09048611978912
36.0,9.0,784.2443899688242
36.0,10.0,882.9145602828537
37.0,1.0,649.1420220416454
37.0,2.0,434.5863917608782
37.0,3.0,237.1675115316406
37.0,4.0,721.8561077556969
37.0,6.0,227.99404147392727
37.0,7.0,174.68486261477736
37.0,8.0,184.20767085227953
37.0,9.0,781.6145006357804
37.0,10.0,814.1737036042368
38.0,1.0,645.8188935185457
38.0,2.0,368.8504110326234
38.0,3.0,181.72726936692771
38.0,4.0,608.886761263574
38.0,6.0,210.3060526671952
38.0,7.0,161.7358491742189
38.0,8.0,128.3107309786915
38.0,9.0,572.8819545109991
38.0,10.0,744.9118520958896
39.0,1.0,174.586379207443
39.0,2.0,189.8609808400169
39.0,3.0,72.89681480319359
39.0,4.0,265.6017279538612
39.0,6.0,3.9354631033871783
39.0,7.0,105.45565161254108
39.0,9.0,118.2412993290946
39.0,10.0,433.8125982982871
40.0,9.0,-240.9527918428798
40.0,10.0,29.568432510546188
41.0,7.0,7.848167273579939
42.0,1.0,709.8351165337031
42.0,2.0,383.175043807876
42.0,3.0,197.5984373669602
42.0,4.0,784.3039951153938
42.0,6.0,198.26183377288606
42.0,7.0,141.7890289723262
42.0,9.0,609.2660195585797
42.0,10.0,747.4802981121494
43.0,1.0,707.7160400525544
43.0,2.0,400.51957745553636
43.0,3.0,274.07894793820617
43.0,4.0,736.3321250882382
43.0,6.0,221.54007982246983
43.0,9.0,594.7150748079456
43.0,10.0,929.5945024318314
44.0,1.0,845.1119090132293
44.0,2.0,440.452982637253
44.0,3.0,282.6482721260933
44.0,4.0,956.3082155850814
44.0,6.0,237.2684936524234
44.0,7.0,192.66001741309617
44.0,8.0,136.27726566587276
44.0,9.0,735.7582781756216
44.0,10.0,963.5281012839262
45.0,1.0,479.20170239580636
45.0,2.0,306.84405627754893
45.0,3.0,271.44618543506465
45.0,4.0,714.7396163239457
45.0,6.0,214.17940205958547
45.0,7.0,261.4837373119407
45.0,8.0,96.7481175559451
45.0,9.0,563.1621034646826
45.0,10.0,543.7162646653794
46.0,1.0,416.9228660834302
46.0,2.0,253.21773409109946
46.0,3.0,239.4067080664708
46.0,4.0,571.8234575011219
46.0,6.0,186.70160462039334
46.0,7.0,213.38935582704636
46.0,8.0,53.45581848002345
46.0,9.0,488.6070188463424
46.0,10.0,490.13551961873645
47.0,1.0,359.23854204002623
47.0,2.0,186.56918825268855
47.0,3.0,158.24988224972566
47.0,4.0,451.0960613282009
47.0,6.0,130.19895982145454
47.0,7.0,168.6404975271128
47.0,8.0,-22.101154633718465
47.0,9.0,289.79092121449946
47.0,10.0,418.45479485764645
48.0,1.0,388.0259066444686
48.0,2.0,236.91516684531814
48.0,3.0,203.1705936300743
48.0,4.0,525.4695352879785
48.0,6.0,175.16049452772577
48.0,7.0,207.21213151040905
48.0,9.0,432.0195969995656
48.0,10.0,493.1425923193158
49.0,6.0,-15.095913301227455
49.0,7.0,2.863304069520126
49.0,9.0,8.542455957479987
49.0,10.0,100.55359931160794
50.0,9.0,-154.99465166588234
51.0,1.0,480.22287772419565
51.0,2.0,256.3793925544469
51.0,3.0,242.7256921972451
51.0,4.0,642.589246197085
51.0,6.0,173.8273391125757
51.0,7.0,207.09910917784057
51.0,9.0,498.54689527860626
51.0,10.0,581.2448472585891
52.0,1.0,481.380926740647
52.0,2.0,301.30000431417005
52.0,3.0,263.2844295295098
52.0,4.0,707.9962576462776
52.0,6.0,213.9894392208381
52.0,7.0,266.1028985106003
52.0,9.0,575.6210107783513
52.0,10.0,558.857505255032
53.0,1.0,440.0361963811367
53.0,2.0,271.3527010260602
53.0,3.0,230.21127203846345
53.0,4.0,565.0775833929739
53.0,6.0,189.64087214599135
53.0,7.0,228.08128679105897
53.0,9.0,479.4919645043438
53.0,10.0,507.32050750556664
54.0,1.0,363.72924530162703
54.0,2.0,199.01442186519992
54.0,3.0,146.71570050140468
54.0,4.0,466.7206697375416
54.0,6.0,132.824412860846
54.0,7.0,176.00537614383666
54.0,9.0,325.6395292541661
54.0,10.0,424.08853454592486
55.0,1.0,326.5926567657727
55.0,2.0,187.35311022197126
55.0,3.0,147.86000782927044
55.0,4.0,411.6643220627249
55.0,6.0,144.80313749910147
55.0,7.0,164.4533265279469
55.0,8.0,-91.88506527045892
55.0,9.0,296.73681795424864
55.0,10.0,376.21696994616923
56.0,1.0,109.81852768967937
56.0,9.0,-112.87300575366619
57.0,1.0,393.3234341383916
57.0,2.0,233.09705531607548
57.0,3.0,202.57851400125372
57.0,4.0,513.9740168274848
57.0,6.0,151.40312844335585
57.0,7.0,167.80010608400534
57.0,9.0,373.01660086045894
57.0,10.0,473.26706322193854
58.0,1.0,390.376420582052
58.0,2.0,251.4392118588413
58.0,3.0,212.7779851005485
58.0,4.0,588.7174641361166
58.0,6.0,188.27962106847295
58.0,7.0,233.30769244342073
58.0,9.0,451.1289511023569
58.0,10.0,448.51419249965215
59.0,1.0,365.8539954508151
59.0,2.0,220.18809284634344
59.0,3.0,170.45012888952203
59.0,4.0,472.40766999175713
59.0,6.0,158.65092047993312
59.0,7.0,180.18840634786608
59.0,9.0,341.50816034843183
59.0,10.0,387.3518743066411
60.0,1.0,296.8041338915121
60.0,2.0,154.44457867901826
60.0,3.0,108.99143818286049
60.0,4.0,335.16166235340927
60.0,6.0,104.63515794043096
60.0,7.0,139.01552296777518
60.0,8.0,-102.8693517266466
60.0,9.0,189.1966826098523
60.0,10.0,300.7882655725093
61.0,1.0,317.92980316303635
61.0,2.0,187.35311022197126
61.0,3.0,142.37350900287757
61.0,4.0,395.6621158134555
61.0,6.0,142.91835653202753
61.0,7.0,162.81456769313553
61.0,8.0,-76.17761843166755
61.0,9.0,296.73681795424864
61.0,10.0,363.46090960802644
62.0,1.0,115.69020742163023
62.0,4.0,85.35560255652692
62.0,6.0,-34.3234666337333
62.0,9.0,-138.1909517509307
62.0,10.0,4.9479834744211075
63.0,4.0,38.6228931476557
63.0,6.0,-50.58701358358773
63.0,7.0,-0.9997788974120567
63.0,9.0,-292.95330040650947
63.0,10.0,-54.88956275854923
64.0,1.0,414.5415767468039
64.0,2.0,223.62603306963368
64.0,3.0,195.62596954225535
64.0,4.0,496.2712169715937
64.0,6.0,148.18066774663407
64.0,7.0,167.80010608400534
64.0,9.0,366.92517127863107
64.0,10.0,455.7223043955976
65.0,1.0,398.2922044043109
65.0,2.0,257.2255933504696
65.0,3.0,202.40432554262168
65.0,4.0,588.7174641361166
65.0,6.0,190.0167500536682
65.0,7.0,237.98504389628863
65.0,9.0,431.763889776761
65.0,10.0,436.2005624720696
66.0,1.0,337.87506297722405
66.0,2.0,220.6990252178719
66.0,3.0,163.7268683126499
66.0,4.0,459.255572330769
66.0,6.0,160.97886776239002
66.0,7.0,187.83724879333792
66.0,8.0,-51.53030707475102
66.0,9.0,341.50816034843183
66.0,10.0,390.3874876480819
67.0,1.0,302.05358229622317
67.0,2.0,146.27962934854924
67.0,3.0,95.74219224720294
67.0,4.0,336.7513847122656
67.0,6.0,99.0077192381961
67.0,7.0,131.51747573501274
67.0,8.0,-102.35806812564647
67.0,9.0,175.34474492026044
67.0,10.0,308.8813830374987
68.0,1.0,336.129297168248
68.0,2.0,183.38609255681868
68.0,3.0,154.40267151092553
68.0,4.0,397.07033749395407
68.0,6.0,141.44150159989806
68.0,7.0,172.95921688415407
68.0,9.0,298.7283770079813
68.0,10.0,381.44480308108086
69.0,3.0,-31.229235810609623
69.0,6.0,-34.59181649405883
69.0,9.0,-121.9355231608137
69.0,10.0,6.62490676844385
70.0,1.0,47.62607091602413
70.0,6.0,-51.77735345128626
71.0,1.0,412.6276168905021
71.0,2.0,233.09705531607548
71.0,3.0,202.57851400125372
71.0,4.0,496.2712169715937
71.0,6.0,152.54951192978126
71.0,7.0,173.32156118179074
71.0,8.0,-28.981595692327176
71.0,9.0,366.92517127863107
71.0,10.0,457.3600491650883
72.0,1.0,405.38946296324025
72.0,2.0,252.85250017042472
72.0,3.0,207.74794686159305
72.0,4.0,594.9533294681075
72.0,6.0,189.15024313999186
72.0,7.0,224.10180076356843
72.0,8.0,-3.592199800264609
72.0,9.0,430.5398568841426
72.0,10.0,436.2005624720696
73.0,1.0,362.5190057283323
73.0,2.0,218.4801952817205
73.0,3.0,163.7268683126499
73.0,4.0,451.9809624784462
73.0,6.0,157.0426975495609
73.0,7.0,187.83724879333792
73.0,9.0,329.280899255092
73.0,10.0,389.6889268656108
74.0,1.0,297.5229432209519
74.0,2.0,129.6649453736417
74.0,3.0,102.86498375800278
74.0,4.0,344.1199494833447
74.0,6.0,107.78802359151184
74.0,7.0,139.01552296777518
74.0,8.0,-110.37195494136222
74.0,9.0,182.03577962858273
74.0,10.0,311.88838947293505
75.0,1.0,322.4727691660072
75.0,2.0,183.0962861187232
75.0,3.0,147.7600228151033
75.0,4.0,401.8411261337945
75.0,6.0,140.6476638133894
75.0,7.0,164.4533265279469
75.0,9.0,307.0550693913407
75.0,10.0,376.67284170995845
76.0,1.0,116.25829796503072
76.0,4.0,83.9738393819414
76.0,7.0,-26.91091835566347
76.0,9.0,-112.87300575366619
76.0,10.0,-4.044408338321489
77.0,1.0,47.26414847833303
78.0,1.0,405.9509292922255
78.0,2.0,224.51735200246725
78.0,3.0,195.980581477434
78.0,4.0,519.9885259428881
78.0,6.0,152.70924659669242
78.0,7.0,173.3169985785178
78.0,9.0,372.8540942188784
78.0,10.0,449.8391378616984
79.0,1.0,407.1987258103254
79.0,2.0,246.09714907441008
79.0,3.0,216.9828645251467
79.0,4.0,591.1982467181801
79.0,6.0,182.31668583170634
79.0,7.0,238.36976164993808
79.0,8.0,18.14765006709851
79.0,9.0,471.66619047847087
79.0,10.0,450.3119066992047
80.0,1.0,361.151794436407
80.0,2.0,220.6990252178719
80.0,3.0,170.45012888952203
80.0,4.0,460.9999997759901
80.0,6.0,158.26048804415228
80.0,7.0,182.7238016933523
80.0,8.0,-53.105329284482565
80.0,9.0,373.9260836297227
80.0,10.0,389.2208842436945
81.0,1.0,303.29736609086854
81.0,2.0,153.18456575499766
81.0,3.0,102.86498375800278
81.0,4.0,346.8679145548688
81.0,6.0,106.31344609178367
81.0,7.0,140.38639478569203
81.0,9.0,189.1966826098523
81.0,10.0,315.9731208011771
82.0,1.0,326.5926567657727
82.0,2.0,184.52059070496145
82.0,3.0,149.92469886540323
82.0,4.0,403.99304096119266
82.0,6.0,142.91835653202753
82.0,7.0,171.3765927425508
82.0,8.0,-91.88506527045892
82.0,9.0,325.3324577792892
82.0,10.0,366.2634147165505
83.0,1.0,116.25829796503072
83.0,4.0,81.9578837383595
83.0,6.0,-40.885744400338424
83.0,9.0,-128.31352448970114
83.0,10.0,7.260421558318569
84.0,1.0,47.093017097294975
84.0,10.0,-38.1441282146007
85.0,1.0,349.3687820010025
85.0,2.0,203.32229569695468
85.0,3.0,224.42608966705944
85.0,4.0,480.94382395670203
85.0,6.0,157.44453044301736
85.0,7.0,184.82385003766652
85.0,8.0,18.710457907297155
85.0,9.0,386.6680678803052
85.0,10.0,497.1259844133911
86.0,1.0,347.4295402152898
86.0,2.0,239.6222126491397
86.0,3.0,231.20444566742574
86.0,4.0,543.9386328536566
86.0,6.0,192.30465996594913
86.0,7.0,237.95729145233892
86.0,8.0,51.52531773367161
86.0,9.0,429.0346806187517
86.0,10.0,484.8703053565826
87.0,1.0,304.1546749027636
87.0,2.0,209.08169386463692
87.0,3.0,190.60664961318318
87.0,4.0,415.392389438852
87.0,6.0,163.44850611252744
87.0,7.0,195.45068330015948
87.0,8.0,8.52888985363245
87.0,9.0,355.34671795453784
87.0,10.0,415.85330102159344
88.0,1.0,-50.29229874738812
88.0,3.0,-81.25671245743473
88.0,4.0,-124.93572264544824
88.0,7.0,-50.82403570377936
89.0,4.0,-41.573772552713066
89.0,7.0,-14.073350753781895
89.0,9.0,-241.31216540763674
89.0,10.0,27.50317220627292
90.0,6.0,-114.23082171590997
91.0,1.0,257.6729389250502
91.0,2.0,186.33221858518323
91.0,3.0,208.1906700683422
91.0,4.0,322.80450298597725
91.0,6.0,141.82098581923873
91.0,7.0,161.566766797169
91.0,9.0,284.4906230081845
91.0,10.0,492.04006106377966
92.0,1.0,349.3687820010025
92.0,2.0,214.90051591780286
92.0,3.0,226.6918036719648
92.0,4.0,474.4743649527154
92.0,6.0,164.74630189600228
92.0,7.0,176.69057833967878
92.0,8.0,18.986619664410284
92.0,9.0,348.32411059100406
92.0,10.0,497.1259844133911
93.0,1.0,351.21576772579164
93.0,2.0,239.6222126491397
93.0,3.0,231.20444566742574
93.0,4.0,543.9386328536566
93.0,6.0,196.47717087891766
93.0,7.0,235.09910652524673
93.0,9.0,464.64305639058375
93.0,10.0,480.7845389495857
94.0,1.0,301.1802859214822
94.0,2.0,215.86369814213606
94.0,3.0,190.60664961318318
94.0,4.0,429.87483932771045
94.0,6.0,164.3476599193674
94.0,7.0,195.2810487525187
94.0,9.0,352.5844573306691
94.0,10.0,424.64723626954856
95.0,1.0,242.62780190159626
95.0,2.0,144.9096982926388
95.0,3.0,130.86514874085742
95.0,4.0,311.9290601594436
95.0,6.0,118.86786473862588
95.0,7.0,141.0694856371961
95.0,8.0,-46.392769517572816
95.0,9.0,193.89138312758018
95.0,10.0,341.6610477365357
96.0,1.0,281.67577021825286
96.0,2.0,177.38599304403778
96.0,3.0,167.88082305910876
96.0,4.0,370.3738467477952
96.0,6.0,154.47230450929356
96.0,7.0,185.02423930371089
96.0,8.0,-37.79385621936029
96.0,9.0,326.11218439166254
96.0,10.0,425.0393743733288
97.0,6.0,-24.33459096606873
97.0,9.0,-147.81568165191402
97.0,10.0,43.92290865588092
98.0,1.0,351.42088070038915
98.0,2.0,212.39373644036553
98.0,3.0,223.42597863491906
98.0,4.0,474.4656899816414
98.0,6.0,154.535138186587
98.0,7.0,176.69057833967878
98.0,9.0,398.29123503768284
98.0,10.0,493.0951003759654
99.0,1.0,346.64686222946204
99.0,2.0,244.0621629094551
99.0,3.0,223.9036749032377
99.0,4.0,548.5802956278693
99.0,6.0,196.2191826870651
99.0,7.0,243.2077426686003
99.0,8.0,64.90102182386005
99.0,9.0,464.03769273084055
99.0,10.0,470.47148520074177
100.0,1.0,304.1546749027636
100.0,2.0,206.8308165317074
100.0,3.0,190.60664961318318
100.0,4.0,417.95421389686817
100.0,6.0,170.13958233359438
100.0,7.0,201.05536658347296
100.0,8.0,-0.4783515284730413
100.0,9.0,326.1313948694175
100.0,10.0,411.57544422471244
101.0,1.0,242.62780190159626
101.0,2.0,136.84119797768832
101.0,3.0,125.62759437233683
101.0,4.0,302.4230429467292
101.0,6.0,118.86786473862588
101.0,7.0,141.22374274752065
101.0,9.0,193.89138312758018
101.0,10.0,345.52845915190085
102.0,1.0,277.92293230026917
102.0,2.0,182.1217161294145
102.0,3.0,176.5601429399074
102.0,4.0,364.0288664773042
102.0,6.0,149.93879463723317
102.0,7.0,181.09600362141413
102.0,9.0,312.81560713189316
102.0,10.0,417.0796739008194
103.0,2.0,23.00029677376915
103.0,3.0,-8.245216314046388
103.0,4.0,47.60293092425074
103.0,7.0,-15.053788005227148
103.0,9.0,-131.50937505603162
104.0,1.0,-8.772631154406213
104.0,6.0,-38.43308979656542
104.0,7.0,6.769068070438834
104.0,9.0,-286.2717237116104
104.0,10.0,-2.5092573948622316
105.0,1.0,349.3687820010025
105.0,2.0,214.90051591780286
105.0,3.0,223.42597863491906
105.0,4.0,472.68354151255494
105.0,6.0,162.29692062821357
105.0,7.0,185.5628703089663
105.0,9.0,376.61767936215153
105.0,10.0,498.66154228885796
106.0,1.0,353.1475840834553
106.0,2.0,242.1390684433532
106.0,3.0,233.13450826237363
106.0,4.0,555.8447356889641
106.0,6.0,193.17983755553655
106.0,7.0,235.09910652524673
106.0,8.0,64.90102182386005
106.0,9.0,452.2462863827581
106.0,10.0,469.01182772443696
107.0,1.0,301.1802859214822
107.0,2.0,211.56032729253332
107.0,3.0,201.19592260568845
107.0,4.0,423.0383120300821
107.0,6.0,163.99789028402608
107.0,7.0,193.72973278701537
107.0,9.0,326.1313948694175
107.0,10.0,424.855755063433
108.0,1.0,248.76731749903212
108.0,2.0,150.4601920755668
108.0,3.0,136.71808424750589
108.0,4.0,309.2061706998472
108.0,6.0,118.86786473862588
108.0,7.0,154.6135943861693
108.0,9.0,210.7219447254193
108.0,10.0,341.6610477365357
109.0,1.0,281.67577021825286
109.0,2.0,173.4813816880124
109.0,3.0,178.67793164512017
109.0,4.0,369.40056468755523
109.0,6.0,151.47915550168312
109.0,7.0,176.70109209759863
109.0,8.0,-36.933963788642274
109.0,9.0,279.0427480257949
109.0,10.0,398.70448161113006
110.0,1.0,280.0553609809039
110.0,2.0,176.84041575509252
110.0,3.0,152.9095113203743
110.0,4.0,379.4847924530903
110.0,6.0,116.04064844883175
110.0,7.0,122.77820206766332
110.0,9.0,221.95185658542152
110.0,10.0,384.8417361118819
111.0,1.0,279.0104301520272
111.0,2.0,190.67520312828304
111.0,3.0,208.1906700683422
111.0,4.0,322.36001689496237
111.0,6.0,134.70625542491504
111.0,7.0,161.566766797169
111.0,9.0,279.66138820765354
111.0,10.0,492.04006106377966
112.0,2.0,-13.093680634003064
112.0,4.0,71.88631580465265
112.0,7.0,-19.724806756346922
112.0,9.0,-202.08325609227086
113.0,6.0,-28.03945939312407
114.0,6.0,-31.445089387304414
115.0,1.0,317.02495156937186
115.0,2.0,314.0512566127353
115.0,3.0,195.0324230012659
115.0,4.0,501.5670278365832
115.0,6.0,191.65962136699264
115.0,7.0,150.76041942523926
115.0,8.0,157.76014943388668
115.0,9.0,309.6256762693224
115.0,10.0,500.7962562816406
116.0,1.0,251.61606479690906
116.0,2.0,217.0347393269125
116.0,3.0,208.20908059993067
116.0,4.0,344.41769143838457
116.0,6.0,193.26108061517502
116.0,7.0,232.80886573426721
116.0,8.0,-7.969771555622032
116.0,9.0,402.56094919569017
116.0,10.0,453.78403130764593
117.0,1.0,36.58992473539206
117.0,6.0,17.075414856673834
117.0,7.0,25.788780395488104
117.0,9.0,-31.774325719660567
117.0,10.0,104.95450881052915
118.0,9.0,-179.38278520482442
119.0,1.0,327.5396236682126
119.0,2.0,252.388838249187
119.0,3.0,259.17055315331754
119.0,4.0,450.24576031053886
119.0,6.0,204.3097511271792
119.0,7.0,239.86094128186633
119.0,8.0,47.49996726516855
119.0,9.0,484.75394583813323
119.0,10.0,557.0060280726016
120.0,1.0,327.3316260284861
120.0,2.0,266.4323032407098
120.0,3.0,260.51826983472495
120.0,4.0,519.0182604786587
120.0,6.0,241.0301815967612
120.0,7.0,302.13054862907154
120.0,8.0,68.18139593171387
120.0,9.0,548.894681894872
120.0,10.0,546.0325929074208
121.0,1.0,282.32551656997373
121.0,2.0,242.46133813848178
121.0,3.0,235.44072208569187
121.0,4.0,409.50942387885794
121.0,6.0,204.20849495787596
121.0,7.0,242.49155297796807
121.0,8.0,30.39426674254625
121.0,9.0,445.6222164449638
121.0,10.0,490.79375386082563
122.0,1.0,216.57697653086268
122.0,2.0,177.4695965375965
122.0,3.0,169.47670310846237
122.0,4.0,285.45065030070896
122.0,6.0,138.81030942948377
122.0,7.0,185.60270616726098
122.0,8.0,-17.6253224057846
