date,predict
131,1936.661591824821
132,1481.2035932759136
133,1742.0588520093643
134,-110.68843008932356
135,-417.53319709894697
136,1876.7346981200405
137,2053.924178439026
138,1688.5066989612324
139,1195.9310395753107
140,1479.3133779557154
141,1774.0335794920638
142,1466.8203951459977
143,-41.57132501555043
144,1188.1418997170672
145,1490.3173358660385
146,-111.48163510427128
147,-442.1427920297732
148,1913.1299419784475
149,2019.0205868609353
150,1656.706104912187
151,1195.9310395753107
152,1466.8203951459977
153,-118.69563447343262
154,-464.49647065871454
155,1895.3862177013907
156,2019.0205868609353
157,1653.4042817481604
158,1199.5419497563219
159,1466.8203951459977
160,-140.53559773834996
161,1900.0429224353165
162,2073.408863004098
163,1693.3800561304674
164,1214.2546160651796
165,1499.1619079586292
166,-96.8088104054994
167,-422.45429681160874
168,1928.866259319651
169,2025.4613261558156
170,1693.3800561304674
171,1219.977418144565
172,1513.465380232371
173,-96.8088104054994
174,-393.1748928610898
175,1906.3321514570234
176,2073.408863004098
177,1679.8159952828473
178,1228.4553965058303
179,1493.3430924629522
180,-88.43206392595835
181,-422.45429681160874
182,1904.4715049480355
183,2025.4613261558156
184,1693.3800561304674
185,1228.4553965058303
186,1514.8943700507946
187,-81.82517580016872
188,1896.4231933382048
189,2029.9665206165678
190,1699.4526327168649
191,1284.5606285275344
192,1549.3414136647784
193,-6.971365731982303
194,1997.1699729248212
195,2155.12766753217
196,1758.2283900618304
197,1258.1245539825122
198,1574.7930710216137
199,-3.6420586496728333
200,1981.7143083625133
201,2108.4610390632615
202,1789.1258287095322
203,1258.1245539825122
204,1570.1611169469613
205,-32.433742724132
206,1956.0412436371428
207,2155.12766753217
208,1761.6857151546599
209,1250.638434543775
210,1537.8959821819058
211,-3.2382375582318446
212,-311.6154604326546
213,1981.7143083625133
214,2133.813799836261
215,1753.7604878387501
216,1285.0343979512568
217,1556.5531315093388
218,-26.502797943144856
219,-134.94033977412482
220,2183.8853817377694
221,2344.2296003608812
222,1946.1815872464654
223,1490.525247898652
224,1776.7508803441167
225,176.1258070336964
226,2191.3632363971856
227,2332.1142538831477
228,1960.5286115631022
229,1490.7686494985564
230,1768.4830309562637
231,176.1258070336964
232,2199.944179101468
233,2313.6147951842768
234,1947.2619159322096
235,-480.74913050096416
236,-150.72864779312135
237,1768.4830309562637
238,2189.980426024732
239,2315.3162201900823
240,1937.307661674289
241,1486.8608500288062
242,1751.937362212148
243,198.9328358170244
244,1786.6405777931088
245,2186.2719057535323
246,-41.53258780360443
247,-276.9673879727187
248,121.58282483273797
249,-276.9673879727187
250,5173.969648523741
251,1923.0827136484793
252,1433.2586300653757
253,1715.836178111021
254,2038.5249088899654
255,-170.20590306722812
256,2141.4590751526484
257,2283.5419980584966
258,1891.4519835941014
259,1409.2689333035162
260,1711.5015317633788
261,129.47833999152544
262,2125.584303451148
263,2256.3481773510002
264,1887.696483297646
265,1424.7974967505343
266,1724.9465139834324
267,116.19192600792809
268,2134.2181573712382
269,2252.4133355452177
270,1887.696483297646
271,1379.0527650701015
272,1610.0412000626836
273,31.74431010682838
274,2053.944167068369
275,2195.7530972124614
276,1865.2392093127582
277,1297.8442052230218
278,1609.9653887247803
279,35.809959286178014
280,2039.7806709618437
281,2199.3902696535197
282,1805.5258356162333
283,1337.612553230912
284,1635.0148000281404
285,55.17114834772667
286,2035.1265655779546
287,2198.8801375211247
288,1815.5201810953524
289,1374.3311175875294
290,1635.2489145942407
291,35.809959286178014
292,-243.20976679259343
293,2022.1066400343823
294,2193.7783787530716
295,1833.550297671884
296,1357.5345331365334
297,1609.9653887247803
298,31.74431010682838
299,1859.4114379253158
300,2040.4911555547014
301,1626.2288105537193
302,1186.4797252648725
303,1440.4820708850873
304,-103.21783361869643
305,1873.2304295412446
306,2049.2396502707256
307,1610.9931064731802
308,1144.7504172823305
309,1476.8599326278174
310,-147.51633677508164
311,1879.9914024087216
312,2040.4911555547014
313,1610.9931064731802
314,1159.6401594128324
315,1448.06925268807
316,-151.4232670578465
317,1874.2518026673038
318,2049.2396502707256
319,1663.691347635362
320,1174.6527235641718
321,1456.9474121219923
322,-151.4232670578465
323,1879.9914024087216
324,2040.861953947577
325,5716.711550605983
326,5156.425992191782
327,813.0617706893222
328,5144.857942121918
329,4376.416255504704
330,3836.1489680885684
331,2114.5725590619813
332,2341.999527087387
333,805.0239846522114
334,2819.0476429416253
335,2930.8661786663893
336,2598.9316995714235
337,2147.460117012139
338,2341.999527087387
339,822.9443288433424
340,2819.0476429416253
341,3486.9456530439966
342,3156.431765144294
343,2707.9611530779393
344,2922.231958472756
345,780.742494084053
346,3532.1918686158224
347,3957.353045468997
348,3893.4173852980807
349,3704.7346095860594
350,994.3420589015113
351,361.82786216949717
352,-108.42474443301353
353,3304.804130023968
354,3609.001688347898
355,263.4549721464127
356,3744.3055381314953
357,2620.128725138774
358,2259.5070093375843
359,1834.119763768278
360,2098.8697897356674
361,544.062287826855
362,201.6649826504022
363,2539.433210159808
364,2686.59638562407
365,2289.6880829516776
366,1812.9444468065242
367,2065.929415467989
368,544.062287826855
369,202.77405503578393
370,2543.4506748066797
371,2638.5296805272383
372,2323.772509636029
373,1811.2605329575474
374,2098.8697897356674
375,106.13485144536293
376,-180.13838826445766
377,2139.8245099010073
378,2248.6075455978653
379,1889.5292081070334
380,1425.589474015134
381,1723.2222634285552
382,118.69917436105663
383,2133.2884709214127
384,2248.6075455978653
385,1924.2337789406008
386,1431.6581195546792
387,1709.9010212526823
388,121.62215465969405
389,2133.0630765077567
390,2254.7476668403037
391,1889.8397762057539
392,1423.0223118771514
393,1709.1856888815355
394,127.84846827081185
395,2121.684039862151
396,2248.6075455978653
397,1889.5292081070334
398,1443.4508352291616
399,1717.0119037885986
400,141.64824128442763
401,-164.2697983516656
402,2140.2011172696057
403,2330.972780620442
404,1917.4779029374317
405,1462.419579809716
406,1756.3619801371312
407,48.54060800747368
408,-194.33848027158263
409,271.3484051926421
410,2304.106173280179
411,1907.3177005012717
412,1461.7280636308178
413,1740.9403084674882
414,160.09419430777314
415,2165.784149666751
416,2281.431351662701
417,1954.498179802178
418,1409.9557271761682
419,1727.537508466232
420,154.3432278186881
421,-169.6176451016765
422,2163.592221655642
423,2314.444960164564
424,1931.2750534902466
425,1462.419579809716
426,1746.8547826265224
427,138.95865751019846
428,2163.592221655642
429,2314.444960164564
430,1920.8549843655846
431,-185.84433074354445
432,136.95186658274406
433,2688.372387817384
434,2170.0356027375897
435,2312.786892517328
436,1916.0256742085808
437,1464.2331846680909
438,1749.2508631753028
439,159.94661413230256
440,2162.810890645164
441,2315.354612792715
442,1916.0256742085808
443,1470.6780651206832
444,1736.0316579942703
445,159.94661413230256
446,-146.7253725068258
447,2172.9248018877784
448,2312.0236695052745
449,1925.8123894952487
450,1470.5804246115097
451,1749.2508631753028
452,177.85834472441877
453,2171.8127076797455
454,2312.0236695052745
455,1963.289962851223
456,1464.5540916492964
457,1730.80107811789
458,168.3146803318765
459,-326.4053839408689
460,2116.0990447598037
461,1731.899481139536
462,1285.9877951861067
463,1555.918011696388
464,-20.500389284744642
465,-336.9727308779718
466,1997.9117879976206
467,2135.240966494833
468,1731.899481139536
469,1291.4321645615141
470,1569.1465460192214
471,-25.075631284572353
472,1973.4696917138683
473,2122.7474186607624
474,1744.1491961426186
475,1255.1531061758105
476,1555.918011696388
477,-25.075631284572353
478,1962.1013369685759
479,2132.4257245611507
480,1710.7908607596082
481,1288.975604910398
482,1539.290979782826
483,-25.90658407015053
484,2000.599438440578
485,2178.81070299795
486,1781.488292483689
487,1308.9806281289293
488,1587.7072799484267
489,19.27131513087477
490,2006.1713519931468
491,2181.5095027375028
492,1786.0554086229452
493,1274.321470009555
494,1599.4715220207825
495,16.56433977079746
496,2039.2835310865985
497,2167.0302347468714
498,1785.5209392315962
499,1327.1272740547984
500,1614.7502657338616
501,6.713636967466186
502,2011.6213608582689
503,2160.1690597843744
504,1794.6649416319578
505,1334.5838260636606
506,1594.1073471246339
507,32.984201795736226
508,2001.5168856915425
509,2181.5095027375028
510,1805.0349019192388
511,1306.3372693528038
512,1606.7921062481719
513,32.11113500451205
514,2037.551137655113
515,2166.6406709650464
516,1810.5296512721864
517,1338.0715644356355
518,1625.0420658464511
519,22.61209808572079
520,2047.1428869841263
521,2208.378429134723
522,1794.1221845620676
523,1346.008244425064
524,1623.6111489739747
525,45.23172700040243
526,2034.8093886549068
527,2180.862539627631
528,1793.7918748407337
529,1314.24032830436
530,1609.6482118017325
531,32.11113500451205
532,-303.12254656892503
533,2051.4735329923615
534,2163.8475214725177
535,1839.3748235343696
536,1346.008244425064
537,1623.617864041083
538,25.798463267211105
539,2335.1948674087994
540,2470.0585323500063
541,2114.165857275061
542,1634.922663353748
543,1902.5127650391876
544,349.24190456216945
545,2463.21030280278
546,2098.5758322900965
547,1634.060224849737
548,1928.0647967020036
549,331.83269166073933
550,2345.222901686864
551,2463.21030280278
552,2098.5758322900965
553,1634.060224849737
554,1928.0647967020036
555,332.6570740549929
556,2337.0216991877114
557,2494.97939379506
558,2094.3378138912144
559,1635.6167445058418
560,1922.4102955744554
561,358.3164291418137
562,1911.020116745162
563,2338.0970767055937
564,2455.8667623327838
565,134.66946393425388
566,289.2722792536007
567,513.678415509158
568,4982.887268863568
569,1582.7744526085826
570,1861.0173543065857
571,2159.787327985425
572,-9.130584748414037
573,2284.8266739464593
574,2460.632632785557
575,2040.3936174097203
576,1584.2699629400831
577,1861.4064128451043
578,281.7370157913789
579,2255.8574888695694
580,2409.855196660797
581,2040.3936174097203
582,1589.7499639321309
583,1861.0173543065857
584,281.7370157913789
585,2294.1562092647227
586,2425.0376357719883
587,2056.4412713360844
588,1583.692031387397
589,1849.157658897205
590,116.23323339617559
591,2132.40580205051
592,2269.976252635195
593,1888.3383333894653
594,1441.9779666593126
595,1707.042315947465
596,102.5335590817354
597,2117.830854376088
598,2269.976252635195
599,1888.3383333894653
600,1412.2858657229065
601,1683.2057497441442
602,124.99212985848385
603,-203.09512312836046
604,2117.830854376088
605,2267.7398537110575
606,1888.3383333894653
607,1409.7892206202457
608,1720.2208683573158
609,112.64184684911652
610,2147.8955434679383
611,2267.047330104765
612,1890.2402463480735
613,1444.9171005692049
614,1687.7243753063199
615,116.23323339617559
616,2130.0809607918013
617,2267.4757825823135
618,1856.3612281803391
619,1394.1812019844392
620,1682.0447205949079
621,124.89195326482945
622,2111.3312936316006
623,2288.0386553991502
624,1884.498646979648
625,1403.8018188969047
626,1664.1114184947205
627,127.4364512002287
628,2130.0809607918013
629,2288.0386553991502
630,1850.6857247196251
631,1377.9336781862091
632,1664.1114184947205
633,126.37874771085535
634,2127.2648207567845
635,2235.4015279335526
636,1850.6857247196251
637,1403.8018188969047
638,1686.1701167784258
639,83.11777551376008
640,-201.99488697574975
641,2111.82881479798
642,2283.621273827667
643,1907.146673009403
644,454.5339290819293
645,5861.868645914259
646,6096.378002840915
647,5606.444270645476
648,4743.239019535329
649,3168.6030447747385
650,2672.9137510278015
651,1081.0153203005764
652,3076.7068706020086
653,3227.113060698587
654,2901.946663964126
655,2367.643746524745
656,2637.5739630350267
657,1113.1223819602315
658,771.4676575645566
659,3106.4626203285884
660,3276.060315125555
661,2858.6137197995336
662,2413.267660298435
663,2692.5721644846935
664,1113.1223819602315
665,797.3769024824827
666,3082.255389779217
667,3188.000562812273
668,2833.9406968248722
669,2413.267660298435
670,2692.5721644846935
671,1110.8061005465684
672,2891.1723604802
673,3022.067960897923
674,2694.383802104348
675,2204.329269763536
676,3070.9140984053197
677,943.7084710832523
678,3420.0511417949556
679,3542.1318509622124
680,3274.6516434293344
681,3159.385757358987
682,3429.3159738692684
683,885.1984186837211
684,3518.5845017173856
685,3893.501454229368
686,1741.6466402985313
687,1214.8978912155737
688,3777.319143633162
689,3179.038950502174
690,3597.4044677350657
691,2847.8336394366197
692,2309.0436903491254
693,2463.0653254347108
694,2113.9985994092467
695,1637.4561644196397
696,1927.8964206823175
697,335.38486587448324
698,2345.0612413872514
699,2463.0413981403535
700,2098.4074562704104
701,1659.9484928118893
702,1922.2486352748424
703,331.53739097856646
704,2337.9358806013474
705,2475.2463801519643
706,2088.927746978924
707,1637.4561644196397
708,1939.719921011283
709,331.53739097856646
710,2337.9358806013474
711,2455.708470084473
712,2092.2692445492985
713,1633.900775767373
714,1927.8964206823175
715,320.568703987851
716,2344.44257961536
717,2494.811645508598
718,2041.375938307146
719,1580.6632434821777
720,1869.2959060238843
721,268.2901400685221
722,404.3483041830136
723,2407.215910288782
724,2059.212356251397
725,1582.130503882684
726,1854.0797726060762
727,280.23236520397757
728,-19.28244872871869
729,2288.584440760653
730,2423.0179473953767
731,2033.6020864419684
732,1581.6723430107854
733,1883.861782156576
734,268.2901400685221
735,2253.7180298121702
736,2429.9953106654684
737,2033.6020864419684
738,1580.790766469246
739,1859.3867244684927
740,302.28776001244853
741,2291.6732870520405
742,2403.858964748939
743,2081.9979818216225
744,1535.37552935453
745,1.4960964917484603
746,3263.553647453293
747,2515.6570680752684
748,2109.7071126492733
749,1636.7503811519164
750,1903.6575633067432
751,322.50022720535776
752,2339.1896280788196
753,2471.154229936271
754,2110.568051767941
755,1644.079292950838
756,1929.2060119465427
757,321.8824069178329
758,2310.357393279108
759,2486.457402600199
760,2126.4257441160753
761,1661.2748393925642
762,1910.1669102758149
763,333.74962542821856
764,2335.3280871289894
765,2464.3551010703354
766,2139.1824672570046
767,1638.7698673496216
768,1903.6575633067432
769,332.7775505080648
770,2148.460280412266
771,2264.935634581192
772,1911.8268513521484
773,1439.3580259230137
774,1719.1809867014597
775,141.7710711393794
776,2148.460280412266
777,2266.9738647176973
778,1911.8268513521484
779,1401.9287420312196
780,1730.5931763016663
781,143.27127288529414
782,2142.8549254139352
783,2264.935634581192
784,1915.1847648843982
785,1429.7964554835348
786,1714.9231744792396
787,107.33884118420292
788,2264.935634581192
789,1920.869672384251
790,1429.7964554835348
791,1714.1257368708816
792,152.98318597934156
793,2142.585945479861
794,2306.417975019615
795,1915.573348244844
796,1408.7996796568846
797,1720.9966744965463
798,133.0426604418942
799,2148.329797709256
800,2313.2889126452797
801,1899.5998251610642
802,1464.6713051184706
803,1711.4777901131806
804,150.64939553195245
805,2167.6497480172043
806,2256.324435700802
807,1941.7433387702265
808,1443.9620705772668
809,1734.876759732497
810,147.09632949274044
811,2167.6497480172043
812,2295.5742974960895
813,1923.5251888620871
814,1437.0242354756247
815,1727.1740957392544
816,133.0426604418942
817,2164.4690705822622
818,2289.730457184461
819,1921.4606463346597
820,1408.7996796568846
821,1720.9966744965463
822,261.2688129120005
823,2228.0105293306215
824,2390.4954293471437
825,2020.6073854573806
826,1533.4696568348702
827,1823.2878707265452
828,259.436185307091
829,2270.8771071551537
830,2435.863744276186
831,2012.391702877107
832,1566.8210211192209
833,1836.4684620532773
834,272.71704214186536
835,2260.916219011364
836,2390.4954293471437
837,2054.0367002712055
838,1553.1725227927527
839,1836.4684620532773
840,261.2688129120005
841,-64.52468761327361
842,2277.906049668837
843,2397.898671209856
844,2020.6073854573806
845,1562.2389166754551
846,1832.0127498274735
847,241.84142661623082
848,-44.15441028577027
849,2228.0105293306215
850,2698.4953426709003
851,2317.3965476890835
852,-87.06621612404683
853,2103.0637900011648
854,2537.1154101303227
855,2684.0629439224945
856,2317.3965476890835
857,1830.6853296142474
858,2109.9898338005055
859,539.8307706666433
860,2524.2760664292414
861,2698.4953426709003
862,2317.0868169224696
863,1809.16262777912
864,2103.0637900011648
865,535.3486405365798
866,2551.271692514706
867,2668.852999271364
868,2317.3965476890835
869,1834.8097726137678
870,2105.22177634448
871,528.2237698623802
872,2549.4214158682394
873,2689.593716128134
874,2285.8758636686985
875,338.6610432180124
876,339.1374699682556
877,577.5819795700291
878,4878.752887320701
879,2232.968961781441
880,2540.43808495381
881,2689.4522793370793
882,2819.27369481493
883,2441.0339478849432
884,1941.831846994716
885,2249.2171884887757
886,655.9985570247491
887,357.61764188442896
888,2678.203075153666
889,2777.815607369062
890,2422.1927792501506
891,1981.1583852723552
892,2239.950740016485
893,658.9570970355245
894,2674.021988843848
895,2861.3408826157274
896,2484.8662817974637
897,2006.9586539330237
898,2242.278103352054
899,678.0113574890161
900,2439.593253531631
901,2589.1982710778243
902,2228.113735707755
903,1764.1391190118336
904,2029.764081170415
905,448.1900590262875
906,120.71576338181774
907,2446.4932111494472
908,2578.5389296828007
909,2248.025041783098
910,1749.9926529710212
911,2015.6938341256741
912,422.6748390816765
913,2461.1147995625643
914,2589.1982710778243
915,2228.113735707755
916,1749.9926529710212
917,2015.6938341256741
918,433.0049285284301
919,2446.4932111494472
920,2589.1982710778243
921,2212.6964681104287
922,1744.0683549991095
923,2015.6938341256741
924,459.75469271668214
925,2439.593253531631
926,2687.913292928437
927,2252.325243150529
928,1796.4189841741693
929,2077.3351710247243
930,495.5600146358141
931,2500.4750702101023
932,2636.1789508244838
933,2241.723457946301
934,1796.4189841741693
935,2095.6210547797036
936,503.85797263545305
937,2520.2394111169824
938,2604.2249100999466
939,2241.723457946301
940,1786.9257795157573
941,2083.935738881967
942,524.7665907941159
943,2529.955598321088
944,2636.1789508244838
945,2241.723457946301
946,1812.4474750676027
947,2072.673443688894
948,471.66767773353183
949,220.36433546224498
950,2484.0350009970884
951,2687.913292928437
952,2263.9190576268875
953,-148.77600481101263
954,692.5708255854289
955,1036.2520892750888
956,6372.988279962273
957,5933.831004279604
958,5031.43235340547
959,4231.384197838344
960,3814.7814824360858
961,1075.493641349608
962,3044.0683296165275
963,3224.147644080522
964,2862.7983166506624
965,2360.730565449604
966,2599.386902872338
967,1042.1349952382993
968,3057.7268500331093
969,3151.3119372593815
970,2796.9839428458213
971,2375.9059854697684
972,2599.386902872338
973,1094.4392736595892
974,3039.7501166229576
975,3179.9610784484867
976,3490.616297167878
977,3040.5726115581438
978,3320.344039757537
979,1042.1349952382993
980,3231.095593890663
981,3898.8910546059815
982,3536.069004253814
983,3118.3728007085415
984,3409.2281163887424
985,1392.0046797582331
986,213.25950126893326
987,3493.038945574644
988,4135.973753704982
989,3931.398660142897
990,2554.9740563170517
991,2095.0821323111395
992,2362.5989604614247
993,803.4539020925
994,2784.7396520691896
995,2972.1100386464936
996,2587.7480713114683
997,2141.4152622891825
998,2378.8092286728593
999,822.3470931850024
1000,2833.7880150330657
1001,2580.220168333993
1002,2216.345503837191
1003,1779.3954763058084
1004,2023.3003811387605
1005,449.16329869191577
1006,2464.7728222957207
1007,2633.7777049885126
1008,2207.0855334724492
1009,1743.4938487266659
1010,2035.4826940258736
1011,466.22948959563735
1012,2454.3523062188874
1013,2599.414350349976
1014,2257.303104170249
1015,1707.8207678378412
1016,2021.736750424669
1017,443.2226148922465
1018,2446.7206422401155
1019,2603.085858902755
1020,2226.7616981908727
1021,1755.7644968568743
1022,2020.0177626775032
1023,477.59288236107443
1024,2450.8447962868286
1025,2581.3497305775886
1026,2236.0695081125878
1027,1747.866353388095
1028,1937.5167748268889
1029,385.8475945949648
1030,2501.147997753773
1031,2136.5131200741203
1032,1658.3326191355345
1033,1931.4520162093734
1034,348.0063280397603
1035,2372.1442753431693
1036,2522.0614227094843
1037,2150.908278521456
1038,1661.1428493035296
1039,1967.4216167390923
1040,385.8475945949648
1041,2336.4813144010354
1042,2496.157689609722
1043,2125.7592052460823
1044,1659.8023933691816
1045,1937.5167748268889
1046,385.8475945949648
1047,2360.937035928244
1048,2512.499560311646
1049,2141.1687105004194
1050,1617.5721897210888
1051,1955.2481696579891
1052,362.73661485015475
1053,3468.66944852198
1054,2242.7277831891543
1055,1783.5086031047997
1056,2058.5563449059277
1057,486.2543086985943
1058,2501.202472211229
1059,2622.187567832812
1060,2295.0092426780056
1061,1761.8500467590982
1062,2071.2275824958215
1063,478.30179565762705
1064,2501.202472211229
1065,2608.5677551707904
1066,2260.258590491054
1067,1783.5086031047997
1068,2056.5210454670396
1069,478.47857865941387
1070,2494.040188608231
1071,2635.8440002654843
1072,2295.0092426780056
1073,1797.937558050648
1074,2096.8730430129585
1075,515.299020868831
1076,2477.9492017569905
1077,2640.3156677000093
1078,2105.3012207564952
1079,1667.096139510783
1080,1935.5298009997725
1081,344.5693671857632
1082,2367.9347928147477
1083,2483.178037775324
1084,2120.881545942878
1085,-287.54910307033504
1086,352.4103146519617
1087,1911.3804749979222
1088,2367.9347928147477
1089,2506.4298485782415
1090,2147.089954029435
1091,1646.9327519745698
1092,1912.2016837195324
1093,323.1719604771033
1094,55.816675354660674
1095,2358.3424071121813
1096,2523.5645548476987
1097,2091.2951508960186
1098,1669.1823261649945
1099,1911.3804749979222
1100,323.1719604771033
1101,2338.6836654402687
1102,2506.4298485782415
1103,2147.089954029435
1104,1646.9327519745698
1105,1835.3023576994415
1106,245.41026861942714
1107,2258.9762964119172
1108,2381.057005579174
1109,2010.3342213323187
1110,1539.7964777231484
1111,1817.5108591808557
1112,231.9716041406151
1113,2244.9446722072726
1114,2385.306376131117
1115,2015.217033597538
1116,1528.2806036188429
1117,1824.4831589484495
1118,222.72401312367435
1119,2244.9446722072726
1120,2381.734549602106
1121,2015.4919004828791
1122,1565.682938632206
1123,1813.1317568627856
1124,253.5362937613162
1125,2243.4125259886778
1126,2385.306376131117
1127,1998.164946505074
1128,1531.7851085630991
1129,1830.5706345893277
1130,253.5362937613162
1131,2406.756555041817
1132,2542.503214089392
1133,2185.6883088159507
1134,1689.202885271981
1135,1962.5622831058588
1136,388.55094135445574
1137,2396.119660471556
1138,2545.0785786552456
1139,2176.578143410763
1140,1689.202885271981
1141,1962.5622831058588
1142,380.7962191677334
1143,2396.606736618616
1144,2508.316930985591
1145,2142.3570686165535
1146,1689.202885271981
1147,1987.8271880015886
1148,379.331780231582
1149,71.35476027338973
1150,2406.756555041817
1151,2542.503214089392
1152,2166.9178043149614
1153,1703.4311164483397
1154,1971.4455597654419
1155,408.08990931699384
1156,2396.606736618616
1157,2542.503214089392
1158,2176.578143410763
1159,1996.6031537754006
1160,2331.844813683658
1161,702.5445324369447
1162,411.03909770375026
1163,2696.058331901481
1164,2880.5395108795583
1165,2498.5987697456435
1166,2052.073385484264
1167,2331.844813683658
1168,708.9555916446678
1169,2701.679724940269
1170,2841.890686765798
1171,2458.9135511631325
1172,82.7086876890695
1173,750.2707915395303
1174,2274.846055473404
1175,2722.5818162722094
1176,2880.5395108795583
1177,2458.9135511631325
1178,2025.8430520764564
1179,2278.259463838914
1180,750.2707915395303
1181,2708.5973669768287
1182,2819.692701061025
1183,2494.9912082441947
1184,1996.6031537754006
1185,2331.844813683658
1186,473.93646357113096
1187,18.298708987333384
1188,319.92747744803273
1189,4920.468725502875
1190,2202.6035193145144
1191,2627.7667570239814
1192,2730.222404710326
1193,2371.653533571922
1194,1893.2259835777916
1195,2195.262079393316
1196,613.4869230044055
1197,307.0809912326681
1198,2606.588035550781
1199,2739.5664558883677
1200,2400.1761489959667
1201,1920.4835221638084
1202,2219.897855711237
1203,601.5977533591524
1204,340.3048958345256
1205,2625.416125426924
1206,2810.0681133684966
1207,2404.060907145921
1208,1920.4835221638084
1209,2188.135299173798
1210,601.5977533591524
1211,2624.0895003537744
1212,2864.025873511464
1213,2474.855916178384
1214,1996.3068034091648
1215,2264.2046782616826
1216,706.6718090953486
1217,376.0070192364242
1218,2687.6249393630374
1219,2827.8359011885664
1220,2469.2105390908637
1221,2014.0566449074781
1222,2269.7233325330635
1223,696.8638894287202
1224,382.710936174984
1225,2706.068178904115
1226,2820.1456646876277
1227,2469.3972862109495
1228,1961.0505732760316
1229,2299.183363903183
1230,709.9319634654928
1231,2713.1565490253283
1232,2856.4347545568394
1233,2474.855916178384
1234,2034.4469695650782
1235,2289.482610312853
1236,684.4793510858888
1237,376.0070192364242
1238,2710.154420811039
1239,2864.660924207019
1240,2444.8587655859005
1241,2450.179792471569
1242,2724.536305457734
1243,1185.159953671839
1244,866.5224567713822
1245,3085.0734611836065
1246,3208.7078303431513
1247,2895.047341045827
1248,2415.1219698432424
1249,2722.344542461165
1250,1185.159953671839
1251,3116.256612402304
1252,3208.7078303431513
1253,2908.928429063328
1254,2486.962547616573
1255,2687.9826680129504
1256,1112.7585850544358
1257,3085.0734611836065
1258,3233.7373158926825
1259,2878.193942443448
1260,2424.017488542822
1261,2687.9826680129504
1262,1165.3600193968964
1263,3111.6566067254257
1264,3281.7876961113907
1265,2889.7647158973487
1266,2408.678163826692
1267,2690.018203399267
1268,1163.8049525278968
1269,466.4020081919873
1270,990.3239257854452
1271,6238.276893646695
1272,5623.269674448666
1273,4460.8576221895255
1274,4165.160626843318
1275,840.2500722488608
1276,574.7802175210318
1277,4167.313194372537
1278,2948.4868030906646
1279,2638.408690991804
1280,2134.3080498613963
1281,2412.0224313191034
1282,860.0426467758364
1283,2892.171282846806
1284,3661.2231287494646
1285,3299.974114160548
1286,2822.0664862961085
1287,2968.5104283151713
1288,878.0160995374142
1289,3616.9572255086296
1290,4004.333921555511
1291,3940.7123383832363
1292,3687.1315984280004
1293,956.9376947342807
1294,250.04262261848703
