date,brand,predict
1137,6,292.25340881347654
1137,7,352.3820556640625
1137,8,399.9002716064453
1137,9,912.0484924316406
1137,10,329.31605834960936
1138,3,73.84829978942871
1138,4,0.0
1138,9,15.083799934387207
1139,9,52.665410709381106
1140,1,302.58475494384766
1140,2,214.1243423461914
1140,3,303.98146667480466
1140,4,400.0921997070312
1140,5,319.68186645507814
1140,6,286.6473693847656
1140,7,279.56978302001954
1140,8,376.40960388183595
1140,9,852.6568908691406
1140,10,356.12262268066405
1141,1,406.46363220214846
1141,2,229.07970733642577
1141,3,368.47222900390625
1141,4,530.4833618164063
1141,5,419.43878173828125
1141,6,296.6703369140625
1141,7,323.9875885009766
1141,8,452.3088745117187
1141,9,872.0227478027343
1141,10,417.0960754394531
1142,1,386.8522521972656
1142,2,294.78505554199216
1142,3,364.1736572265625
1142,4,611.4812805175782
1142,5,410.9545196533203
1142,6,325.93346252441404
1142,7,364.5047943115234
1142,8,528.5706573486328
1142,9,942.8823791503906
1142,10,377.5216918945313
1143,1,372.57666931152346
1143,2,226.86302947998047
1143,3,306.44195556640625
1143,4,476.4025054931641
1143,5,352.1121765136719
1143,6,292.25340881347654
1143,7,352.3820556640625
1143,8,399.9002716064453
1143,9,912.0484924316406
1143,10,329.31605834960936
1144,1,289.2037414550781
1144,2,180.13004302978516
1144,3,206.97661895751952
1144,4,369.9472686767578
1144,5,248.36648559570312
1144,6,212.93476409912108
1144,7,271.22536315917966
1144,8,321.6386352539063
1144,9,697.2864013671875
1144,10,261.6736312866211
1145,1,318.81215209960936
1145,2,200.99813232421874
1145,3,296.83705749511716
1145,4,434.2565582275391
1145,5,315.0476348876953
1145,6,292.4344970703125
1145,7,350.95278015136716
1145,8,367.78016662597656
1145,9,849.1037841796875
1145,10,326.74766540527344
1146,1,114.36832809448242
1146,2,83.32243194580079
1146,3,91.17160720825196
1146,4,95.2095932006836
1146,5,105.15828247070313
1146,6,55.571071243286134
1146,7,120.27812805175782
1146,8,144.00064239501953
1146,9,239.84860382080078
1147,9,70.36216812133789
1148,1,406.46363220214846
1148,2,229.07970733642577
1148,3,368.47222900390625
1148,4,530.4833618164063
1148,5,419.43878173828125
1148,6,296.6703369140625
1148,7,323.9875885009766
1148,8,452.3088745117187
1148,9,872.0227478027343
1148,10,417.0960754394531
1149,1,386.8522521972656
1149,2,294.78505554199216
1149,3,364.1736572265625
1149,4,611.4812805175782
1149,5,410.9545196533203
1149,6,325.93346252441404
1149,7,364.5047943115234
1149,8,528.5706573486328
1149,9,942.8823791503906
1149,10,377.5216918945313
1150,1,372.57666931152346
1150,2,226.86302947998047
1150,3,306.44195556640625
1150,4,476.4025054931641
1150,5,352.1121765136719
1150,6,292.25340881347654
1150,7,352.3820556640625
1150,8,399.9002716064453
1150,9,912.0484924316406
1150,10,329.31605834960936
1151,1,289.2037414550781
1151,2,180.13004302978516
1151,3,206.97661895751952
1151,4,369.9472686767578
1151,5,248.36648559570312
1151,6,212.93476409912108
1151,7,271.22536315917966
1151,8,321.6386352539063
1151,9,697.2864013671875
1151,10,261.6736312866211
1152,1,318.81215209960936
1152,2,200.99813232421874
1152,3,296.83705749511716
1152,4,434.2565582275391
1152,5,315.0476348876953
1152,6,292.4344970703125
1152,7,350.95278015136716
1152,8,367.78016662597656
1152,9,849.1037841796875
1152,10,326.74766540527344
1153,1,114.36832809448242
1153,2,83.32243194580079
1153,3,91.17160720825196
1153,4,95.2095932006836
1153,5,105.15828247070313
1153,6,55.571071243286134
1153,7,120.27812805175782
1153,8,144.00064239501953
1153,9,239.84860382080078
1153,10,35.93220438957214
1154,3,86.25839118957519
1154,7,80.81926956176758
1154,9,70.36216812133789
1155,1,406.46363220214846
1155,2,229.07970733642577
1155,3,368.47222900390625
1155,4,530.4833618164063
1155,5,419.43878173828125
1155,6,296.6703369140625
1155,7,323.9875885009766
1155,8,452.3088745117187
1155,9,872.0227478027343
1155,10,417.0960754394531
1156,1,386.8522521972656
1156,2,294.78505554199216
1156,3,364.1736572265625
1156,4,611.4812805175782
1156,5,410.9545196533203
1156,6,325.93346252441404
1156,7,364.5047943115234
1156,8,528.5706573486328
1156,9,942.8823791503906
1156,10,377.5216918945313
1157,1,372.57666931152346
1157,2,226.86302947998047
1157,3,306.44195556640625
1157,4,476.4025054931641
1157,5,352.1121765136719
1157,6,292.25340881347654
1157,7,352.3820556640625
1157,8,399.9002716064453
1157,9,912.0484924316406
1157,10,329.31605834960936
1158,1,289.2037414550781
1158,2,180.13004302978516
1158,3,206.97661895751952
1158,4,369.9472686767578
1158,5,248.36648559570312
1158,6,212.93476409912108
1158,7,271.22536315917966
1158,8,321.6386352539063
1158,9,697.2864013671875
1158,10,261.6736312866211
1159,1,327.4790954589844
1159,2,192.40755920410157
1159,3,288.6995147705078
1159,4,414.47474670410156
1159,5,336.8220550537109
1159,6,279.2113342285156
1159,7,301.9236083984375
1159,8,368.3124572753906
1159,9,829.2577514648438
1159,10,350.89820556640626
1160,1,105.92301559448242
1160,2,70.96149101257325
1160,3,94.96759605407715
1160,4,108.21390304565429
1160,5,104.71370086669921
1160,6,51.1489974975586
1160,7,100.50197830200196
1160,8,146.6647491455078
1160,9,221.5208526611328
1160,10,35.54430046081543
1161,9,53.194227409362796
1162,1,400.51903381347654
1162,2,226.53322143554686
1162,3,371.73878479003906
1162,4,446.2423583984375
1162,5,438.29294738769534
1162,6,291.9753112792969
1162,7,319.1017181396484
1162,8,454.9729858398438
1162,9,903.153271484375
1162,10,467.26470642089845
1163,1,386.6217346191406
1163,2,293.7789611816406
1163,3,365.0628326416016
1163,4,603.480224609375
1163,5,423.06854858398435
1163,6,323.4584045410156
1163,7,357.97132873535156
1163,8,543.4579284667968
1163,9,927.7867736816406
1163,10,411.1029571533203
1164,1,377.1840789794922
1164,2,235.62023315429687
1164,3,316.319091796875
1164,4,473.04338989257815
1164,5,344.34619140625
1164,6,290.3808074951172
1164,7,315.5946411132812
1164,8,395.35462951660156
1164,9,907.49794921875
1164,10,372.38388977050784
1165,1,289.40965576171874
1165,2,170.1903854370117
1165,3,211.01419525146486
1165,4,359.12127685546875
1165,5,267.99227142333984
1165,6,209.85928649902343
1165,7,245.02306671142577
1165,8,324.30274658203126
1165,9,683.6759765625
1165,10,268.73591766357424
1166,1,327.4790954589844
1166,2,192.40755920410157
1166,3,288.6995147705078
1166,4,414.47474670410156
1166,5,336.8220550537109
1166,6,279.2113342285156
1166,7,301.9236083984375
1166,8,368.3124572753906
1166,9,829.2577514648438
1166,10,350.89820556640626
1167,1,105.92301559448242
1167,3,94.96759605407715
1167,4,108.21390304565429
1167,5,104.71370086669921
1167,6,51.1489974975586
1167,7,100.50197830200196
1167,8,146.6647491455078
1167,9,221.5208526611328
1167,10,35.54430046081543
1168,1,400.51903381347654
1168,2,226.53322143554686
1168,3,371.73878479003906
1168,4,446.2423583984375
1168,5,438.29294738769534
1168,6,291.9753112792969
1168,7,319.1017181396484
1168,8,454.9729858398438
1168,9,903.153271484375
1168,10,467.26470642089845
1169,1,386.6217346191406
1169,2,293.7789611816406
1169,3,365.0628326416016
1169,4,603.480224609375
1169,5,423.06854858398435
1169,6,323.4584045410156
1169,7,357.97132873535156
1169,8,543.4579284667968
1169,9,927.7867736816406
1169,10,411.1029571533203
1170,1,377.1840789794922
1170,2,235.62023315429687
1170,3,316.319091796875
1170,4,473.04338989257815
1170,5,344.34619140625
1170,6,290.3808074951172
1170,7,315.5946411132812
1170,8,395.35462951660156
1170,9,907.49794921875
1170,10,372.38388977050784
1171,1,289.40965576171874
1171,2,170.1903854370117
1171,3,211.01419525146486
1171,4,359.12127685546875
1171,5,267.99227142333984
1171,6,209.85928649902343
1171,7,245.02306671142577
1171,8,324.30274658203126
1171,9,683.6759765625
1171,10,268.73591766357424
1172,1,327.4790954589844
1172,2,192.40755920410157
1172,3,288.6995147705078
1172,4,414.47474670410156
1172,5,336.8220550537109
1172,6,279.2113342285156
1172,7,301.9236083984375
1172,8,368.3124572753906
1172,9,829.2577514648438
1172,10,350.89820556640626
1173,1,105.92301559448242
1173,2,70.96149101257325
1173,3,94.96759605407715
1173,4,108.21390304565429
1173,5,104.71370086669921
1173,6,51.1489974975586
1173,7,100.50197830200196
1173,8,146.6647491455078
1173,9,221.5208526611328
1174,1,400.51903381347654
1174,2,226.53322143554686
1174,3,371.73878479003906
1174,4,446.2423583984375
1174,5,438.29294738769534
1174,6,291.9753112792969
1174,7,319.1017181396484
1174,8,454.9729858398438
1174,9,903.153271484375
1174,10,467.26470642089845
1175,1,386.6217346191406
1175,2,293.7789611816406
1175,3,365.0628326416016
1175,4,603.480224609375
1175,5,423.06854858398435
1175,6,323.4584045410156
1175,7,357.97132873535156
1175,8,543.4579284667968
1175,9,927.7867736816406
1175,10,411.1029571533203
1176,1,377.1840789794922
1176,2,235.62023315429687
1176,3,316.319091796875
1176,4,473.04338989257815
1176,5,344.34619140625
1176,6,290.3808074951172
1176,7,315.5946411132812
1176,8,395.35462951660156
1176,9,907.49794921875
1176,10,372.38388977050784
1177,1,289.40965576171874
1177,2,170.1903854370117
1177,3,211.01419525146486
1177,4,359.12127685546875
1177,5,267.99227142333984
1177,6,209.85928649902343
1177,7,245.02306671142577
1177,8,324.30274658203126
1177,9,683.6759765625
1177,10,268.73591766357424
1178,1,327.4790954589844
1178,2,192.40755920410157
1178,3,288.6995147705078
1178,4,414.47474670410156
1178,5,336.8220550537109
1178,6,279.2113342285156
1178,7,301.9236083984375
1178,8,368.3124572753906
1178,9,829.2577514648438
1178,10,350.89820556640626
1179,1,105.92301559448242
1179,3,94.96759605407715
1179,4,108.21390304565429
1179,5,104.71370086669921
1179,6,51.1489974975586
1179,7,100.50197830200196
1179,8,146.6647491455078
1179,9,221.5208526611328
1179,10,35.54430046081543
1180,1,400.51903381347654
1180,2,226.53322143554686
1180,3,371.73878479003906
1180,4,446.2423583984375
1180,5,438.29294738769534
1180,6,291.9753112792969
1180,7,319.1017181396484
1180,8,454.9729858398438
1180,9,903.153271484375
1180,10,467.26470642089845
1181,1,386.6217346191406
1181,2,293.7789611816406
1181,3,365.0628326416016
1181,4,603.480224609375
1181,5,423.06854858398435
1181,6,323.4584045410156
1181,7,357.97132873535156
1181,8,543.4579284667968
1181,9,927.7867736816406
1181,10,411.1029571533203
1182,1,377.1840789794922
1182,2,235.62023315429687
1182,3,316.319091796875
1182,4,473.04338989257815
1182,5,344.34619140625
1182,6,290.3808074951172
1182,7,315.5946411132812
1182,8,395.35462951660156
1182,9,907.49794921875
1182,10,372.38388977050784
1183,1,289.40965576171874
1183,2,170.1903854370117
1183,3,211.01419525146486
1183,4,359.12127685546875
1183,5,267.99227142333984
1183,6,209.85928649902343
1183,7,245.02306671142577
1183,8,324.30274658203126
1183,9,683.6759765625
1183,10,268.73591766357424
1184,1,327.4790954589844
1184,2,192.40755920410157
1184,3,288.6995147705078
1184,4,414.47474670410156
1184,5,336.8220550537109
1184,6,279.2113342285156
1184,7,301.9236083984375
1184,8,368.3124572753906
1184,9,829.2577514648438
1184,10,350.89820556640626
1185,2,70.96149101257325
1185,3,94.96759605407715
1185,4,108.21390304565429
1185,5,104.71370086669921
1185,6,51.1489974975586
1185,7,100.50197830200196
1185,8,146.6647491455078
1185,9,221.5208526611328
1185,10,35.54430046081543
1186,1,288.06650695800784
1186,2,218.2269515991211
1186,3,410.0727020263672
1186,4,515.9889587402344
1186,5,399.2770660400391
1186,6,293.69091796875
1186,7,308.28944396972656
1186,8,302.4290740966797
1186,9,712.7739440917969
1186,10,539.0550384521484
1187,1,242.52342224121094
1187,2,216.05761108398437
1187,3,362.04282836914064
1187,4,545.9237335205078
1187,5,348.99371643066405
1187,6,322.79762268066406
1187,7,343.45477905273435
1187,8,362.83583374023436
1187,9,734.8907409667969
1187,10,486.8856719970703
1188,1,266.99636993408205
1188,2,190.76445770263672
1188,3,317.8180328369141
1188,4,431.91510620117185
1188,5,299.13404235839846
1188,6,290.65073852539064
1188,7,314.87810668945315
1188,8,260.8054138183594
1188,9,681.0794128417969
1188,10,436.89634399414064
1189,1,194.1169631958008
1189,2,143.6101821899414
1189,3,250.6034133911133
1189,4,355.92034301757815
1189,5,182.31788635253906
1189,6,211.79200134277343
1189,7,240.13888549804688
1189,8,183.3484748840332
1189,9,536.725244140625
1189,10,320.3097351074219
1190,1,278.0224014282227
1190,2,172.37335968017578
1190,3,300.32269592285155
1190,4,396.8418762207031
1190,5,215.24581909179688
1190,6,289.9445037841797
1190,7,309.6117431640625
1190,8,228.17910919189453
1190,9,657.1297180175782
1190,10,421.4029510498047
1191,1,43.868873310089114
1191,3,79.15468711853028
1191,4,95.37329559326172
1191,5,48.633948516845706
1191,6,51.72516555786133
1191,7,104.65071182250976
1191,8,28.636867904663085
1191,9,142.46783981323242
1191,10,89.22518692016601
1192,1,288.06650695800784
1192,2,218.2269515991211
1192,3,410.0727020263672
1192,4,515.9889587402344
1192,5,399.2770660400391
1192,6,293.69091796875
1192,7,308.28944396972656
1192,8,302.4290740966797
1192,9,712.7739440917969
1192,10,539.0550384521484
1193,1,242.52342224121094
1193,2,216.05761108398437
1193,3,362.04282836914064
1193,4,545.9237335205078
1193,5,348.99371643066405
1193,6,322.79762268066406
1193,7,343.45477905273435
1193,8,362.83583374023436
1193,9,734.8907409667969
1193,10,486.8856719970703
1194,1,266.99636993408205
1194,2,190.76445770263672
1194,3,317.8180328369141
1194,4,431.91510620117185
1194,5,299.13404235839846
1194,6,290.65073852539064
1194,7,314.87810668945315
1194,8,260.8054138183594
1194,9,681.0794128417969
1194,10,436.89634399414064
1195,1,194.1169631958008
1195,2,143.6101821899414
1195,3,250.6034133911133
1195,4,355.92034301757815
1195,5,182.31788635253906
1195,6,211.79200134277343
1195,7,240.13888549804688
1195,8,183.3484748840332
1195,9,536.725244140625
1195,10,320.3097351074219
1196,1,278.0224014282227
1196,2,172.37335968017578
1196,3,300.32269592285155
1196,4,396.8418762207031
1196,5,215.24581909179688
1196,6,289.9445037841797
1196,7,309.6117431640625
1196,8,228.17910919189453
1196,9,657.1297180175782
1196,10,421.4029510498047
1197,1,43.868873310089114
1197,2,43.308928871154784
1197,3,79.15468711853028
1197,4,95.37329559326172
1197,5,48.633948516845706
1197,6,51.72516555786133
1197,7,104.65071182250976
1197,8,28.636867904663085
1197,9,142.46783981323242
1197,10,89.22518692016601
1198,1,288.06650695800784
1198,2,218.2269515991211
1198,3,410.0727020263672
1198,4,515.9889587402344
1198,5,399.2770660400391
1198,6,293.69091796875
1198,7,308.28944396972656
1198,8,302.4290740966797
1198,9,712.7739440917969
1198,10,539.0550384521484
1199,1,242.52342224121094
1199,2,216.05761108398437
1199,3,362.04282836914064
1199,4,545.9237335205078
1199,5,348.99371643066405
1199,6,322.79762268066406
1199,7,343.45477905273435
1199,8,362.83583374023436
1199,9,734.8907409667969
1199,10,486.8856719970703
1200,1,266.99636993408205
1200,2,190.76445770263672
1200,3,317.8180328369141
1200,4,431.91510620117185
1200,5,299.13404235839846
1200,6,290.65073852539064
1200,7,314.87810668945315
1200,8,260.8054138183594
1200,9,681.0794128417969
1200,10,436.89634399414064
1201,1,194.1169631958008
1201,2,143.6101821899414
1201,3,250.6034133911133
1201,4,355.92034301757815
1201,5,182.31788635253906
1201,6,211.79200134277343
1201,7,240.13888549804688
1201,8,183.3484748840332
1201,9,536.725244140625
1201,10,320.3097351074219
1202,1,278.0224014282227
1202,2,172.37335968017578
1202,3,300.32269592285155
1202,4,396.8418762207031
1202,5,215.24581909179688
1202,6,289.9445037841797
1202,7,309.6117431640625
1202,8,228.17910919189453
1202,9,657.1297180175782
1202,10,421.4029510498047
1203,1,43.868873310089114
1203,3,79.15468711853028
1203,4,95.37329559326172
1203,5,48.633948516845706
1203,6,51.72516555786133
1203,8,28.636867904663085
1203,9,142.46783981323242
1203,10,89.22518692016601
1204,10,57.01992645263672
1205,1,288.06650695800784
1205,2,218.2269515991211
1205,3,410.0727020263672
1205,4,515.9889587402344
1205,5,399.2770660400391
1205,6,293.69091796875
1205,7,308.28944396972656
1205,8,302.4290740966797
1205,9,712.7739440917969
1205,10,539.0550384521484
1206,1,242.52342224121094
1206,2,216.05761108398437
1206,3,362.04282836914064
1206,4,545.9237335205078
1206,5,348.99371643066405
1206,6,322.79762268066406
1206,7,343.45477905273435
1206,8,362.83583374023436
1206,9,734.8907409667969
1206,10,486.8856719970703
1207,1,266.99636993408205
1207,2,190.76445770263672
1207,3,317.8180328369141
1207,4,431.91510620117185
1207,5,299.13404235839846
1207,6,290.65073852539064
1207,7,314.87810668945315
1207,8,260.8054138183594
1207,9,681.0794128417969
1207,10,436.89634399414064
1208,1,194.1169631958008
1208,2,143.6101821899414
1208,3,250.6034133911133
1208,4,355.92034301757815
1208,5,182.31788635253906
1208,6,211.79200134277343
1208,7,240.13888549804688
1208,8,183.3484748840332
1208,9,536.725244140625
1208,10,320.3097351074219
1209,1,278.0224014282227
1209,2,172.37335968017578
1209,3,300.32269592285155
1209,4,396.8418762207031
1209,5,215.24581909179688
1209,6,289.9445037841797
1209,7,309.6117431640625
1209,8,228.17910919189453
1209,9,657.1297180175782
1209,10,421.4029510498047
1210,1,43.868873310089114
1210,2,43.308928871154784
1210,3,79.15468711853028
1210,4,95.37329559326172
1210,5,48.633948516845706
1210,6,51.72516555786133
1210,7,104.65071182250976
1210,8,28.636867904663085
1210,9,142.46783981323242
1210,10,89.22518692016601
1211,6,12.796138477325439
1212,1,288.06650695800784
1212,2,218.2269515991211
1212,3,410.0727020263672
1212,4,515.9889587402344
1212,5,399.2770660400391
1212,6,293.69091796875
1212,7,308.28944396972656
1212,8,302.4290740966797
1212,9,712.7739440917969
1212,10,539.0550384521484
1213,1,242.52342224121094
1213,2,216.05761108398437
1213,3,362.04282836914064
1213,4,545.9237335205078
1213,5,348.99371643066405
1213,6,322.79762268066406
1213,7,343.45477905273435
1213,8,362.83583374023436
1213,9,734.8907409667969
1213,10,486.8856719970703
1214,1,266.99636993408205
1214,2,190.76445770263672
1214,3,317.8180328369141
1214,4,431.91510620117185
1214,5,299.13404235839846
1214,6,290.65073852539064
1214,7,314.87810668945315
1214,8,260.8054138183594
1214,9,681.0794128417969
1214,10,436.89634399414064
1215,1,211.32752685546876
1215,3,255.5824768066406
1215,4,313.13307495117186
1215,5,195.99832458496093
1215,6,184.11834716796875
1215,7,249.50982360839845
1215,8,291.9656463623047
1215,9,816.5663391113281
1215,10,288.95534362792966
1216,1,260.2234481811523
1216,2,237.49879760742186
1216,3,313.9873962402344
1216,4,383.0804931640625
1216,5,263.21314697265626
1216,6,274.7752166748047
1216,7,343.48261108398435
1216,8,396.1858367919922
1216,9,1140.7210571289063
1216,10,400.4320068359375
1217,1,96.70015029907226
1217,2,95.17148361206054
1217,3,153.9184928894043
1217,4,70.38309478759766
1217,5,65.54937553405762
1217,6,34.41633052825928
1217,7,100.6392433166504
1217,8,115.30270233154297
1217,9,266.717106628418
1217,10,50.81333351135254
1218,7,100.81278686523437
1219,1,338.686181640625
1219,2,302.76624450683596
1219,3,420.8506713867188
1219,4,459.59252014160154
1219,5,265.62159118652346
1219,6,273.2244506835938
1219,7,340.7671844482422
1219,8,470.02660217285154
1219,9,1214.3534545898438
1219,10,489.2998504638672
1220,1,336.9659118652344
1220,2,313.2349884033203
1220,3,385.477392578125
1220,4,547.9290405273438
1220,5,356.1090362548828
1220,6,327.6725250244141
1220,7,475.07561645507815
1220,8,511.11315002441404
1220,9,1448.3686157226562
1220,10,500.57969360351564
1221,1,267.8132949829102
1221,2,282.4592681884766
1221,3,346.80921630859376
1221,4,434.3627471923828
1221,5,292.38939514160154
1221,6,273.3466567993164
1221,7,361.39503784179686
1221,8,436.6272705078125
1221,9,1323.171923828125
1221,10,397.1100372314453
1222,1,211.32752685546876
1222,2,188.07049713134765
1222,3,255.5824768066406
1222,4,313.13307495117186
1222,5,195.99832458496093
1222,6,184.11834716796875
1222,7,249.50982360839845
1222,8,291.9656463623047
1222,9,816.5663391113281
1222,10,288.95534362792966
1223,1,260.2234481811523
1223,2,237.49879760742186
1223,3,313.9873962402344
1223,4,383.0804931640625
1223,5,263.21314697265626
1223,6,274.7752166748047
1223,7,343.48261108398435
1223,8,396.1858367919922
1223,9,1140.7210571289063
1223,10,400.4320068359375
1224,1,96.70015029907226
1224,2,95.17148361206054
1224,3,153.9184928894043
