date,brand,predict
14,9,881.6776123046875
14,10,746.4075927734375
15,1,495.0084228515625
15,2,464.6784973144531
15,3,435.10797119140625
15,4,764.2957153320312
15,6,362.8077697753906
15,7,453.0693054199219
15,8,371.9541931152344
15,9,962.887939453125
15,10,712.1392822265625
16,1,445.3241882324219
16,2,400.7577819824219
16,3,385.14324951171875
16,4,649.5147705078125
16,6,329.4163513183594
16,7,377.8399963378906
16,9,869.79736328125
16,10,714.744873046875
17,1,402.07171630859375
17,2,340.2642822265625
17,3,316.45306396484375
17,4,569.1848754882812
17,6,283.1691589355469
17,7,322.1543273925781
17,8,211.73690795898438
17,9,702.5167236328125
17,10,527.7549438476562
18,1,425.9065856933594
18,2,378.2199401855469
18,3,357.2148132324219
18,4,587.4384155273438
18,6,329.4537048339844
18,7,366.97930908203125
18,8,298.8053894042969
18,9,826.05078125
18,10,683.9055786132812
19,1,129.7413787841797
19,3,111.56388854980469
19,4,138.48814392089844
19,6,67.342529296875
19,7,98.92536926269531
19,9,169.0059356689453
19,10,107.099609375
20,1,39.09151840209961
20,6,1.6977001428604126
20,7,23.639568328857422
20,9,42.46046829223633
20,10,38.11384201049805
21,1,473.1961669921875
21,2,414.76129150390625
21,3,413.6596984863281
21,4,670.525390625
21,6,332.1756896972656
21,7,380.1654968261719
21,8,334.61077880859375
21,9,898.7676391601562
21,10,737.7166748046875
22,1,491.63653564453125
22,2,464.6784973144531
22,3,435.10797119140625
22,4,756.977783203125
22,6,374.5589599609375
22,7,437.79901123046875
22,8,368.69183349609375
22,9,952.4905395507812
22,10,739.3552856445312
23,1,452.99200439453125
23,2,400.9719543457031
23,3,385.1889953613281
23,4,633.8384399414062
23,6,309.00885009765625
23,7,362.1299133300781
23,8,310.6160583496094
23,9,866.3958740234375
23,10,687.37939453125
24,1,409.6683044433594
24,2,360.8643798828125
24,3,325.8624267578125
24,4,569.1848754882812
24,6,291.0295715332031
24,7,337.9850769042969
24,8,275.22808837890625
24,9,702.5167236328125
24,10,643.2222900390625
25,1,416.2823181152344
25,2,378.2199401855469
25,3,367.6161804199219
25,4,610.448486328125
25,6,299.8147277832031
25,7,370.2285461425781
25,9,816.81103515625
25,10,683.9055786132812
26,1,138.0641326904297
26,4,138.16464233398438
26,6,73.76210021972656
26,7,98.3956069946289
26,9,160.46829223632812
26,10,115.722412109375
27,1,38.19609832763672
28,1,482.53387451171875
28,2,416.4993896484375
28,3,411.73321533203125
28,4,680.4384155273438
28,6,342.5257263183594
28,7,393.6924133300781
28,8,311.7342834472656
28,9,887.7223510742188
28,10,751.1282958984375
29,1,486.4189453125
29,2,446.65594482421875
29,3,429.23883056640625
29,4,759.24267578125
29,6,359.3775329589844
29,7,423.13543701171875
29,8,326.5576477050781
29,9,1077.0469970703125
29,10,754.051513671875
30,1,463.1616516113281
30,2,421.33447265625
30,3,395.4638671875
30,4,683.6810913085938
30,6,356.7921447753906
30,7,370.0300598144531
30,8,298.53009033203125
30,9,1039.6566162109375
30,10,735.698486328125
31,1,405.1021728515625
31,2,348.62103271484375
31,3,332.6158752441406
31,4,629.676513671875
31,6,316.1541748046875
31,7,329.62115478515625
31,9,786.6322021484375
31,10,657.2293090820312
32,1,616.6802978515625
32,2,485.7520446777344
32,3,385.8110046386719
32,4,764.2874145507812
32,6,363.7530517578125
32,7,338.40576171875
32,8,511.25177001953125
32,9,1027.158935546875
32,10,774.6575927734375
33,1,114.33586120605469
33,2,58.15138244628906
33,4,108.39007568359375
33,6,39.129844665527344
33,7,78.17379760742188
33,8,74.97714233398438
33,9,118.65673065185547
33,10,64.85904693603516
34,6,0.8763072490692139
34,9,52.39495086669922
35,1,728.745849609375
35,2,581.3702392578125
35,3,531.7353515625
35,4,896.1282958984375
35,6,467.20648193359375
35,7,372.89678955078125
35,8,655.939208984375
35,9,1070.641845703125
35,10,848.3325805664062
36,1,728.3844604492188
36,2,547.5324096679688
36,3,467.3604736328125
36,4,974.7919311523438
36,6,445.3500061035156
36,7,387.3084716796875
36,8,599.0289306640625
36,9,1087.535888671875
36,10,825.92333984375
37,1,677.9008178710938
37,2,486.9095458984375
37,3,447.0529479980469
37,4,824.6564331054688
37,6,406.7852478027344
37,7,371.28118896484375
37,8,529.0772094726562
37,9,1007.7384643554688
37,10,789.2196044921875
38,1,593.823486328125
38,2,425.49298095703125
38,3,401.3282470703125
38,4,719.261474609375
38,6,298.2524719238281
38,7,290.9263000488281
38,8,506.29278564453125
38,9,801.85546875
38,10,708.9354248046875
39,1,214.14608764648438
39,2,91.24128723144531
39,3,96.61465454101562
39,4,418.0389709472656
39,6,110.23686981201172
39,7,100.8618392944336
39,9,662.2764282226562
39,10,391.533935546875
40,9,38.77892303466797
40,10,13.490213394165039
41,7,1.1732032299041748
42,1,598.2640380859375
42,2,409.3529052734375
42,3,323.0317077636719
42,4,720.6646118164062
42,6,306.93603515625
42,7,317.651123046875
42,9,829.74169921875
42,10,637.0831298828125
43,1,637.6304321289062
43,2,446.34112548828125
43,3,398.3319091796875
43,4,781.6028442382812
43,6,309.49749755859375
43,9,845.5527954101562
43,10,745.6276245117188
44,1,694.494384765625
44,2,451.31915283203125
44,3,389.39739990234375
44,4,796.0313110351562
44,6,328.0168762207031
44,7,334.7599182128906
44,8,468.0198669433594
44,9,788.1889038085938
44,10,762.1420288085938
45,1,548.2308349609375
45,2,334.4826965332031
45,3,344.9925537109375
45,4,721.6719970703125
45,6,275.65216064453125
45,7,341.8479309082031
45,8,345.136474609375
45,9,796.0380859375
45,10,529.4710083007812
46,1,496.56793212890625
46,2,312.5704345703125
46,3,289.34063720703125
46,4,622.3353271484375
46,6,264.4949035644531
46,7,309.7505187988281
46,8,317.299560546875
46,9,650.818115234375
46,10,517.816162109375
47,1,305.876220703125
47,2,203.3188934326172
47,3,211.05555725097656
47,4,463.5544738769531
47,6,186.9695587158203
47,7,213.43423461914062
47,8,204.8545684814453
47,9,524.9942626953125
47,10,382.1847229003906
48,1,355.2624206542969
48,2,233.05621337890625
48,3,245.9597625732422
48,4,507.7088623046875
48,6,210.48367309570312
48,7,255.50814819335938
48,9,626.2890625
48,10,443.4201354980469
49,6,31.282976150512695
49,7,77.28291320800781
49,9,118.80860900878906
49,10,67.05873107910156
50,9,55.49982452392578
51,1,443.43743896484375
51,2,291.5654602050781
51,3,324.0810241699219
51,4,621.3256225585938
51,6,250.92465209960938
51,7,289.494384765625
51,9,705.1319580078125
51,10,526.998046875
52,1,440.8689880371094
52,2,304.5633850097656
52,3,319.3348693847656
52,4,698.7937622070312
52,6,270.21978759765625
52,7,325.8345642089844
52,9,753.133544921875
52,10,514.5889282226562
53,1,407.31329345703125
53,2,268.0225524902344
53,3,295.4675598144531
53,4,571.7963256835938
53,6,233.5298614501953
53,7,283.96380615234375
53,9,686.8552856445312
53,10,480.5089111328125
54,1,338.90374755859375
54,2,202.66685485839844
54,3,222.57884216308594
54,4,518.50439453125
54,6,171.07591247558594
54,7,210.8060760498047
54,9,536.305419921875
54,10,368.6812744140625
55,1,288.9443359375
55,2,196.32786560058594
55,3,218.53517150878906
55,4,424.961181640625
55,6,209.80508422851562
55,7,240.34535217285156
55,8,204.70797729492188
55,9,516.1665649414062
55,10,336.27288818359375
56,1,106.22341918945312
56,9,127.7523422241211
57,1,371.76873779296875
57,2,241.1603546142578
57,3,286.9541015625
57,4,519.4610595703125
57,6,233.75253295898438
57,7,263.7300109863281
57,9,580.8903198242188
57,10,439.2420959472656
58,1,380.9795227050781
58,2,265.72125244140625
58,3,290.9265441894531
58,4,604.5491943359375
58,6,242.3731689453125
58,7,300.5668640136719
58,9,635.3729858398438
58,10,398.7262268066406
59,1,331.50628662109375
59,2,241.33030700683594
59,3,255.1571502685547
59,4,466.3950500488281
59,6,238.49545288085938
59,7,271.0148620605469
59,9,566.5033569335938
59,10,376.5444030761719
60,1,270.2995910644531
60,2,173.05349731445312
60,3,181.76992797851562
60,4,351.97406005859375
60,6,174.48667907714844
60,7,197.3815460205078
60,8,180.0631866455078
60,9,435.1549987792969
60,10,276.89208984375
61,1,305.9515075683594
61,2,193.02484130859375
61,3,217.11129760742188
61,4,392.58245849609375
61,6,201.30697631835938
61,7,239.178955078125
61,8,208.15513610839844
61,9,503.9497985839844
61,10,348.3293762207031
62,1,117.06890106201172
62,4,87.7370376586914
62,6,36.913753509521484
62,9,129.27984619140625
62,10,68.37486267089844
63,4,84.35917663574219
63,6,-1.0207064151763916
63,7,24.752384185791016
63,9,31.840852737426758
63,10,29.991497039794922
64,1,380.9077453613281
64,2,241.1603546142578
64,3,288.1242370605469
64,4,507.0476989746094
64,6,230.36341857910156
64,7,269.0933837890625
64,9,545.7760620117188
64,10,432.3967590332031
65,1,381.3258972167969
65,2,268.4200134277344
65,3,271.4191589355469
65,4,580.2255859375
65,6,243.9970703125
65,7,298.45166015625
65,9,654.1522216796875
65,10,398.9896545410156
66,1,334.1322937011719
66,2,240.27053833007812
66,3,251.97796630859375
66,4,475.1517028808594
66,6,237.87359619140625
66,7,271.04425048828125
66,8,263.0390625
66,9,573.4959106445312
66,10,383.34661865234375
67,1,270.6628112792969
67,2,161.1723175048828
67,3,189.13063049316406
67,4,339.37872314453125
67,6,168.80410766601562
67,7,199.2303466796875
67,8,185.2379150390625
67,9,411.8995361328125
67,10,278.29718017578125
68,1,302.8436584472656
68,2,199.40823364257812
68,3,209.630126953125
68,4,404.85821533203125
68,6,209.80508422851562
68,7,240.46156311035156
68,9,507.8904724121094
68,10,353.69378662109375
69,3,78.18297576904297
69,6,28.813955307006836
69,9,127.7523422241211
69,10,69.0093994140625
70,1,52.52783966064453
70,6,-4.055366516113281
71,1,376.6130676269531
71,2,250.5200958251953
71,3,284.1844787597656
71,4,507.0476989746094
71,6,233.91119384765625
71,7,265.77325439453125
71,8,276.63250732421875
71,9,584.1885375976562
71,10,429.296875
72,1,376.13519287109375
72,2,275.90594482421875
72,3,272.4721374511719
72,4,611.3793334960938
72,6,244.7655792236328
72,7,296.3992004394531
72,8,283.6520080566406
72,9,655.1179809570312
72,10,391.469970703125
73,1,341.2147521972656
73,2,230.287109375
73,3,251.97796630859375
73,4,478.0057373046875
73,6,237.87359619140625
73,7,270.6001892089844
73,9,566.7340698242188
73,10,372.4892272949219
74,1,270.6628112792969
74,2,164.27284240722656
74,3,186.6588592529297
74,4,349.7608337402344
74,6,164.6766815185547
74,7,199.520751953125
74,8,185.2379150390625
74,9,404.0071105957031
74,10,297.1039123535156
75,1,302.8436584472656
75,2,193.4865264892578
75,3,218.64340209960938
75,4,392.58245849609375
75,6,209.80508422851562
75,7,234.80442810058594
75,9,503.9497985839844
75,10,334.3816223144531
76,1,101.01998138427734
76,4,98.77631378173828
76,7,80.60114288330078
76,9,127.7523422241211
76,10,66.54593658447266
77,1,63.20430374145508
78,1,373.4032897949219
78,2,241.33421325683594
78,3,284.5654602050781
78,4,523.358154296875
78,6,229.7233428955078
78,7,263.7300109863281
78,9,587.7089233398438
78,10,421.7922668457031
79,1,376.13519287109375
79,2,265.72125244140625
79,3,290.9265441894531
79,4,599.66845703125
79,6,244.20164489746094
79,7,305.8985900878906
79,8,288.10028076171875
79,9,668.6671142578125
79,10,398.9896545410156
80,1,340.3147888183594
80,2,243.05213928222656
80,3,251.97796630859375
80,4,466.74102783203125
80,6,237.87359619140625
80,7,260.4736633300781
80,8,259.06182861328125
80,9,580.0701293945312
80,10,372.4892272949219
81,1,261.23712158203125
81,2,167.52931213378906
81,3,186.6588592529297
81,4,350.7742919921875
81,6,169.21826171875
81,7,197.8700408935547
81,9,428.5447692871094
81,10,283.98651123046875
82,1,291.35589599609375
82,2,196.32786560058594
82,3,209.74661254882812
82,4,420.0419616699219
82,6,196.4141845703125
82,7,240.46156311035156
82,8,204.70797729492188
82,9,516.1665649414062
82,10,344.48516845703125
83,1,117.06890106201172
83,4,98.77631378173828
83,6,35.20543670654297
83,9,106.3807144165039
83,10,70.1785888671875
84,1,46.589839935302734
84,10,21.424833297729492
85,1,336.39501953125
85,2,241.88377380371094
85,3,286.4876708984375
85,4,454.70025634765625
85,6,224.1395263671875
85,7,264.6070861816406
85,8,271.0467834472656
85,9,548.4933471679688
85,10,457.8481140136719
86,1,351.1064758300781
86,2,288.05218505859375
86,3,306.51751708984375
86,4,558.4705200195312
86,6,265.9270324707031
86,7,320.3457946777344
86,8,300.732177734375
86,9,582.8929443359375
86,10,463.94989013671875
87,1,297.75396728515625
87,2,229.16966247558594
87,3,246.89761352539062
87,4,419.977294921875
87,6,230.67306518554688
87,7,267.8458557128906
87,8,263.8203430175781
87,9,532.0596923828125
87,10,407.664306640625
88,1,40.8084716796875
88,3,18.48910140991211
88,4,23.5769100189209
88,7,22.703083038330078
89,4,40.511016845703125
89,7,14.46325969696045
89,9,28.179105758666992
89,10,17.539413452148438
90,6,4.841569900512695
91,1,272.4752197265625
91,2,203.01519775390625
91,3,231.22779846191406
91,4,390.59661865234375
91,6,212.1757354736328
91,7,248.01425170898438
91,9,479.8533935546875
91,10,440.552001953125
92,1,331.36328125
92,2,234.9303741455078
92,3,282.4280700683594
92,4,466.69586181640625
92,6,227.06661987304688
92,7,263.3119201660156
92,8,272.5755310058594
92,9,530.0383911132812
92,10,472.8980407714844
93,1,352.2475280761719
93,2,285.3522033691406
93,3,304.38897705078125
93,4,565.146240234375
93,6,265.9270324707031
93,7,324.0068664550781
93,9,621.4457397460938
93,10,477.0944519042969
94,1,296.9888000488281
94,2,234.34365844726562
94,3,246.89761352539062
94,4,419.977294921875
94,6,226.11288452148438
94,7,266.9449768066406
94,9,536.7386474609375
94,10,408.2098388671875
95,1,237.0757598876953
95,2,170.1258087158203
95,3,191.77223205566406
95,4,323.30706787109375
95,6,175.85011291503906
95,7,205.67062377929688
95,8,186.73619079589844
95,9,389.3990783691406
95,10,334.6575012207031
96,1,268.08990478515625
96,2,201.87481689453125
96,3,220.2687530517578
96,4,353.9469909667969
96,6,211.60317993164062
96,7,239.73873901367188
96,8,205.27267456054688
96,9,483.7705078125
96,10,395.3553466796875
97,6,26.41874122619629
97,9,127.38426208496094
97,10,59.29387664794922
98,1,336.5370788574219
98,2,236.19068908691406
98,3,286.4876708984375
98,4,454.70025634765625
98,6,227.06661987304688
98,7,255.5919647216797
98,9,537.5470581054688
98,10,439.1986083984375
99,1,354.6163635253906
99,2,294.36181640625
99,3,306.51751708984375
99,4,563.7330322265625
99,6,272.4200439453125
99,7,325.10943603515625
99,8,306.0243225097656
99,9,582.8929443359375
99,10,462.4424743652344
100,1,296.30645751953125
100,2,239.708984375
100,3,246.5892791748047
100,4,409.6600646972656
100,6,234.52268981933594
100,7,267.8458557128906
100,8,247.98870849609375
100,9,492.04290771484375
100,10,404.74188232421875
101,1,233.88357543945312
101,2,172.58644104003906
101,3,192.977294921875
101,4,310.3169860839844
101,6,179.10546875
101,7,208.73838806152344
101,9,389.3990783691406
101,10,322.4765625
102,1,272.5433044433594
102,2,209.6854248046875
102,3,221.2469482421875
102,4,365.0257873535156
102,6,217.5447540283203
102,7,243.78048706054688
102,9,478.79974365234375
102,10,382.4559631347656
103,2,46.80421447753906
103,3,65.34339904785156
103,4,85.86373901367188
103,7,75.08675384521484
103,9,128.24942016601562
104,1,37.979732513427734
104,6,0.7111830711364746
104,7,26.004865646362305
104,9,36.14897918701172
104,10,24.298372268676758
105,1,336.5370788574219
105,2,234.50103759765625
105,3,273.6722106933594
105,4,461.2071838378906
105,6,231.36805725097656
105,7,261.991455078125
105,9,547.51904296875
105,10,438.5382385253906
106,1,346.87994384765625
106,2,294.36181640625
106,3,306.51751708984375
106,4,563.7330322265625
106,6,273.1612243652344
106,7,319.2262878417969
106,8,312.3443298339844
106,9,583.1386108398438
106,10,476.57830810546875
107,1,305.34368896484375
107,2,239.708984375
107,3,246.74119567871094
107,4,425.26416015625
107,6,230.4302520751953
107,7,267.8458557128906
107,9,532.0596923828125
107,10,411.4951171875
108,1,234.7462615966797
108,2,172.58644104003906
108,3,190.1965789794922
108,4,310.3169860839844
108,6,178.29119873046875
108,7,208.73838806152344
108,9,406.3650207519531
108,10,329.4611511230469
109,1,268.08990478515625
109,2,210.33566284179688
109,3,220.2687530517578
109,4,379.56268310546875
109,6,211.60317993164062
109,7,248.2740020751953
109,8,216.57972717285156
109,9,446.8642578125
109,10,376.89019775390625
110,1,269.1600646972656
110,2,216.517822265625
110,3,223.2731475830078
110,4,396.209716796875
110,6,212.35475158691406
110,7,235.99136352539062
110,9,467.6600646972656
110,10,397.41265869140625
111,1,280.42950439453125
111,2,219.7886505126953
111,3,233.1108856201172
111,4,390.59661865234375
111,6,212.1757354736328
111,7,248.01425170898438
111,9,505.3919982910156
111,10,405.4834289550781
112,2,25.95652961730957
112,4,78.15547943115234
112,7,22.78815269470215
112,9,71.4210205078125
113,6,28.039974212646484
114,6,31.07426643371582
115,1,337.3526916503906
115,2,315.92437744140625
115,3,322.470947265625
115,4,400.10723876953125
115,6,315.0279846191406
115,7,296.641357421875
115,8,283.7994689941406
115,9,484.259033203125
115,10,398.9497375488281
116,1,277.9478759765625
116,2,252.6410675048828
116,3,245.47927856445312
116,4,387.4128112792969
116,6,234.8274383544922
116,7,264.385986328125
116,8,264.3912048339844
116,9,502.557373046875
116,10,430.3912658691406
117,1,93.4371109008789
117,6,45.23385238647461
117,7,82.41130065917969
117,9,114.5559310913086
117,10,75.47393035888672
118,9,28.143739700317383
119,1,361.0934753417969
119,2,270.40093994140625
119,3,295.4814453125
119,4,455.65802001953125
119,6,246.51771545410156
119,7,265.3753662109375
119,8,281.2207336425781
119,9,541.5746459960938
119,10,486.585205078125
120,1,341.71917724609375
120,2,287.62005615234375
120,3,286.8724060058594
120,4,526.510986328125
120,6,255.7185516357422
120,7,316.4496154785156
120,8,289.2482604980469
120,9,609.765869140625
120,10,465.34393310546875
121,1,305.9342956542969
121,2,251.81488037109375
121,3,263.556884765625
121,4,420.5556640625
121,6,247.48733520507812
121,7,277.2507019042969
121,8,255.06495666503906
121,9,545.3397827148438
121,10,444.6910705566406
122,1,240.15997314453125
122,2,182.05743408203125
122,3,191.14398193359375
122,4,311.0835266113281
122,6,178.8621368408203
122,7,205.5500946044922
122,8,184.67239379882812
122,9,398.6849060058594
122,10,357.77587890625
123,1,265.9777526855469
123,2,208.75697326660156
123,3,223.32737731933594
123,4,364.6089782714844
123,6,216.07093811035156
123,7,247.33544921875
123,9,467.6871032714844
123,10,403.0088806152344
124,1,93.4371109008789
124,4,82.13552856445312
124,6,45.23385238647461
124,9,109.0562744140625
124,10,68.2455825805664
125,1,35.48377227783203
126,1,337.7837219238281
126,2,247.1715850830078
126,3,285.7961730957031
126,4,463.8244934082031
126,6,231.19166564941406
126,7,268.5341796875
126,8,282.5227355957031
126,9,546.7454833984375
126,10,486.6531066894531
127,1,348.1619873046875
127,2,288.78741455078125
127,3,303.35626220703125
127,4,539.092041015625
127,6,261.2848205566406
127,7,304.5389404296875
127,9,609.765869140625
127,10,477.60711669921875
128,1,302.2819519042969
128,2,253.5596923828125
128,3,260.8513488769531
128,4,423.9372253417969
128,6,233.3358154296875
128,7,276.3059387207031
128,9,552.6151123046875
128,10,442.62615966796875
129,1,236.74659729003906
129,2,177.87277221679688
129,3,188.28370666503906
129,4,308.2091369628906
129,6,175.55824279785156
129,7,209.40281677246094
129,9,418.61920166015625
129,10,341.71002197265625
130,1,268.2042236328125
130,2,213.17459106445312
130,3,219.92959594726562
130,4,359.7231140136719
130,6,216.07093811035156
130,7,245.2762908935547
130,8,213.29653930664062
130,9,474.51690673828125
130,10,403.0088806152344
131,2,74.8885726928711
131,4,88.72886657714844
131,6,40.0219841003418
131,7,79.05119323730469
131,9,112.17831420898438
132,1,341.42559814453125
132,2,245.45664978027344
132,3,283.4174499511719
132,4,456.6658630371094
132,6,237.66983032226562
132,7,270.9593200683594
132,8,275.9692077636719
132,9,543.85986328125
132,10,483.2503662109375
133,1,341.7779235839844
133,2,287.62005615234375
133,3,303.35626220703125
133,4,529.1607055664062
133,6,259.5744934082031
133,7,302.7724914550781
133,9,597.8280639648438
133,10,471.978271484375
134,1,302.1426696777344
134,2,237.01174926757812
134,3,255.9465789794922
134,4,424.00042724609375
134,6,242.0860137939453
134,7,264.10107421875
134,8,259.47662353515625
134,9,529.6953125
134,10,433.63873291015625
135,1,236.74659729003906
135,2,171.55697631835938
135,3,188.83004760742188
135,4,306.7017517089844
135,6,171.52345275878906
135,7,202.42039489746094
135,9,382.6221008300781
135,10,341.71002197265625
136,1,273.4668884277344
136,2,213.3883514404297
136,3,215.37948608398438
136,4,355.9612121582031
136,6,216.07093811035156
136,7,245.87339782714844
136,8,201.21298217773438
136,9,487.5534973144531
136,10,411.1098937988281
137,1,93.1392822265625
137,3,88.33084869384766
137,6,40.0219841003418
137,9,114.28565979003906
137,10,68.71912384033203
138,9,31.365982055664062
139,1,337.490234375
139,2,247.1715850830078
139,3,284.2559509277344
139,4,456.6658630371094
139,6,230.95652770996094
139,7,264.2889709472656
139,8,275.9692077636719
139,9,546.2760009765625
139,10,486.6546936035156
140,1,339.9286193847656
140,2,275.5100402832031
140,3,287.3763427734375
140,4,535.6046752929688
140,6,251.77059936523438
140,7,316.4496154785156
140,9,566.8085327148438
140,10,474.1018981933594
141,1,305.0427551269531
141,2,255.43121337890625
141,3,260.34930419921875
141,4,429.7213134765625
141,6,248.6118621826172
141,7,274.2266845703125
141,9,542.5322265625
141,10,444.6910705566406
142,1,235.2021484375
142,2,171.55697631835938
142,3,185.9155731201172
142,4,306.7017517089844
142,6,174.32342529296875
142,7,211.49853515625
142,8,178.76852416992188
142,9,400.6836242675781
142,10,346.3112487792969
143,1,267.47833251953125
143,2,214.11199951171875
143,3,215.37948608398438
143,4,360.6654968261719
143,6,212.16583251953125
143,7,245.2762908935547
143,9,488.7818298339844
143,10,403.0088806152344
144,1,91.65155029296875
144,2,64.60343933105469
144,7,80.08232116699219
144,9,111.64264678955078
144,10,63.65463638305664
145,1,320.0068664550781
145,2,221.00039672851562
145,3,255.5247802734375
145,4,420.74713134765625
145,6,220.94650268554688
145,7,261.7416076660156
145,9,534.6370849609375
145,10,404.77880859375
146,1,311.0621337890625
146,2,248.24282836914062
146,3,261.7909851074219
146,4,486.68841552734375
146,6,246.11094665527344
146,7,282.9319763183594
146,8,264.5028991699219
146,9,632.597900390625
146,10,374.8746032714844
147,1,286.40582275390625
147,2,229.19552612304688
147,3,245.6529998779297
147,4,392.1501770019531
147,6,220.92404174804688
147,7,260.0941162109375
147,8,238.7736358642578
147,9,530.6586303710938
147,10,361.51654052734375
148,1,232.32603454589844
148,2,156.96188354492188
148,3,180.84347534179688
148,4,298.850830078125
148,6,173.81105041503906
148,7,201.34243774414062
148,8,175.8484344482422
148,9,402.7594909667969
148,10,297.07110595703125
149,1,249.0283203125
149,2,183.99884033203125
149,3,209.42568969726562
149,4,341.5864562988281
149,6,200.6307373046875
149,7,235.0384063720703
149,9,474.939453125
149,10,332.8536682128906
150,1,271.4521789550781
150,2,184.4656219482422
150,3,205.9705352783203
150,4,356.27850341796875
150,6,175.2560272216797
150,7,223.24562072753906
150,9,488.48675537109375
150,10,337.0710144042969
151,1,276.1788024902344
151,2,201.23565673828125
151,3,226.51426696777344
151,4,371.93499755859375
151,6,208.41392517089844
151,7,255.669189453125
151,9,502.2628479003906
151,10,366.2464904785156
152,4,75.7623291015625
152,10,50.23603820800781
153,9,107.53731536865234
154,1,228.050537109375
154,2,164.18899536132812
154,3,182.5387420654297
154,4,274.90325927734375
154,6,172.63926696777344
154,7,208.60516357421875
154,9,415.159423828125
154,10,265.2863464355469
155,1,255.2916717529297
155,2,185.43392944335938
155,3,206.4203643798828
155,4,341.5864562988281
155,6,200.6307373046875
155,7,237.24472045898438
155,9,473.0716552734375
155,10,319.875
156,2,54.4034538269043
156,3,72.4710922241211
156,4,77.3525619506836
156,6,32.46361541748047
156,8,75.99983978271484
156,9,111.7642822265625
156,10,61.821292877197266
157,9,36.637474060058594
158,1,301.6426696777344
158,2,226.19125366210938
158,3,256.6220397949219
158,4,423.0582275390625
158,6,218.8355712890625
158,7,253.56240844726562
158,8,241.62828063964844
158,9,522.4876708984375
158,10,393.3216552734375
159,1,300.5027770996094
159,2,236.3868408203125
159,3,256.8524475097656
159,4,505.68951416015625
159,6,246.11094665527344
159,7,282.7737731933594
159,8,278.7603454589844
159,9,608.5484008789062
159,10,381.1300964355469
160,1,278.67291259765625
160,2,212.54571533203125
160,3,245.6529998779297
160,4,398.0827941894531
160,6,232.62733459472656
160,7,265.41632080078125
160,9,520.3855590820312
160,10,349.5157165527344
161,1,232.32603454589844
161,2,160.70860290527344
161,3,181.17803955078125
161,4,285.1141052246094
161,6,173.7373046875
161,7,214.07928466796875
161,8,168.6478729248047
161,9,408.1515197753906
161,10,284.81536865234375
162,1,243.26763916015625
162,2,186.7455291748047
162,3,205.04737854003906
162,4,339.56591796875
162,6,188.41464233398438
162,7,237.24472045898438
162,9,480.95367431640625
162,10,326.95001220703125
163,1,84.53903198242188
163,3,73.16974639892578
163,6,36.80085372924805
163,7,79.31096649169922
163,10,55.318119049072266
164,1,35.602081298828125
164,6,2.9146549701690674
164,10,30.0107364654541
165,1,317.7840576171875
165,2,224.24200439453125
165,3,262.52490234375
165,4,423.1896057128906
165,6,216.4773406982422
165,7,259.7133483886719
165,8,256.9931335449219
165,9,552.5062255859375
165,10,398.60113525390625
166,1,311.0621337890625
166,2,238.4630126953125
