date,brand,predict
1260,4,77.41993713378906
1260,5,84.12124633789062
1260,6,36.40775680541992
1260,7,73.95386505126953
1260,8,73.9127426147461
1260,9,133.5665740966797
1260,10,60.23588943481445
1261,1,352.8756408691406
1261,2,265.4664611816406
1261,3,303.175537109375
1261,4,481.1706237792969
1261,5,351.2193603515625
1261,6,251.90884399414062
1261,7,286.31207275390625
1261,8,298.0978088378906
1261,9,869.696533203125
1261,10,512.48779296875
1262,1,361.5169372558594
1262,2,327.4305114746094
1262,3,342.9661560058594
1262,4,596.1683959960938
1262,5,362.4403076171875
1262,6,309.8448486328125
1262,7,359.3954772949219
1262,8,345.4824523925781
1262,9,943.738525390625
1262,10,528.6314086914062
1263,1,310.4084167480469
1263,2,256.05938720703125
1263,3,266.9515686035156
1263,4,432.6373596191406
1263,5,295.4919128417969
1263,6,254.43698120117188
1263,7,285.0553894042969
1263,8,270.4024353027344
1263,9,851.253662109375
1263,10,454.09503173828125
1264,1,249.25038146972656
1264,2,189.468505859375
1264,3,211.2782440185547
1264,4,329.23553466796875
1264,5,231.0182647705078
1264,6,196.75929260253906
1264,7,231.22727966308594
1264,8,202.5166778564453
1264,9,643.0565795898438
1264,10,368.1867370605469
1265,1,281.99395751953125
1265,2,223.76242065429688
1265,3,238.94944763183594
1265,4,380.3869323730469
1265,5,257.2565612792969
1265,6,228.6577606201172
1265,7,263.0107421875
1265,8,234.45068359375
1265,9,797.8656616210938
1265,10,430.2779846191406
1266,1,79.8271713256836
1266,2,56.81828308105469
1266,3,71.6536865234375
1266,4,77.41993713378906
1266,5,84.12124633789062
1266,6,36.40775680541992
1266,7,73.95386505126953
1266,8,73.9127426147461
1266,9,133.5665740966797
1266,10,60.23588943481445
1267,6,10.451408386230469
1267,9,65.3382568359375
1268,1,352.8756408691406
1268,2,265.4664611816406
1268,3,303.175537109375
1268,4,481.1706237792969
1268,5,351.2193603515625
1268,6,251.90884399414062
1268,7,286.31207275390625
1268,8,298.0978088378906
1268,9,869.696533203125
1268,10,512.48779296875
1269,1,339.35870361328125
1269,2,273.1373596191406
1269,3,296.2729187011719
1269,4,530.378173828125
1269,5,327.0821533203125
1269,6,265.2790832519531
1269,7,314.8061218261719
1269,8,299.4968566894531
1269,9,645.7428588867188
1269,10,476.4798583984375
1270,1,282.34912109375
1270,2,224.76853942871094
1270,3,238.85452270507812
1270,4,400.7818298339844
1270,5,266.27459716796875
1270,6,228.46762084960938
1270,7,259.06243896484375
1270,8,246.07965087890625
1270,9,529.1838989257812
1270,10,419.21356201171875
1271,1,220.6139678955078
1271,2,159.01708984375
1271,3,185.0951690673828
1271,4,296.4859313964844
1271,5,200.64427185058594
1271,6,172.03607177734375
1271,7,203.47802734375
1271,8,177.04119873046875
1271,9,415.83660888671875
1271,10,334.48980712890625
1272,1,261.3377685546875
1272,2,197.2100372314453
1272,3,216.7183380126953
1272,4,355.6697692871094
1272,5,236.6704864501953
1272,6,206.34837341308594
1272,7,239.7547149658203
1272,8,207.43692016601562
1272,9,494.6541748046875
1272,10,406.3132629394531
1273,1,82.49555969238281
1273,2,55.955970764160156
1273,3,76.4188232421875
1273,4,78.4263916015625
1273,5,87.50332641601562
1273,6,40.34519958496094
1273,7,80.82286071777344
1273,8,78.15705108642578
1273,9,115.86637878417969
1273,10,65.05596160888672
1274,1,337.6902770996094
1274,2,243.47584533691406
1274,3,284.4435119628906
1274,4,461.9242858886719
1274,5,334.3486633300781
1274,6,233.2214813232422
1274,7,264.0984802246094
1274,8,278.99951171875
1274,9,572.4497680664062
1274,10,491.5417175292969
1275,1,339.35870361328125
1275,2,273.1373596191406
1275,3,296.2729187011719
1275,4,530.378173828125
1275,5,327.0821533203125
1275,6,265.2790832519531
1275,7,314.8061218261719
1275,8,299.4968566894531
1275,9,645.7428588867188
1275,10,476.4798583984375
1276,1,282.34912109375
1276,2,224.76853942871094
1276,3,238.85452270507812
1276,4,400.7818298339844
1276,5,266.27459716796875
1276,6,228.46762084960938
1276,7,259.06243896484375
1276,8,246.07965087890625
1276,9,529.1838989257812
1276,10,419.21356201171875
1277,1,220.6139678955078
1277,2,159.01708984375
1277,3,185.0951690673828
1277,4,296.4859313964844
1277,5,200.64427185058594
1277,6,172.03607177734375
1277,7,203.47802734375
1277,8,177.04119873046875
1277,9,415.83660888671875
1277,10,334.48980712890625
1278,1,261.3377685546875
1278,2,197.2100372314453
1278,3,216.7183380126953
1278,4,355.6697692871094
1278,5,236.6704864501953
1278,6,206.34837341308594
1278,7,239.7547149658203
1278,8,207.43692016601562
1278,9,494.6541748046875
1278,10,406.3132629394531
1279,2,55.955970764160156
1279,3,76.4188232421875
1279,4,78.4263916015625
1279,5,87.50332641601562
1279,6,40.34519958496094
1279,7,80.82286071777344
1279,8,78.15705108642578
1279,9,115.86637878417969
1280,1,25.64403533935547
1281,1,337.6902770996094
1281,2,243.47584533691406
1281,3,284.4435119628906
1281,4,461.9242858886719
1281,5,334.3486633300781
1281,6,233.2214813232422
1281,7,264.0984802246094
1281,8,278.99951171875
1281,9,572.4497680664062
1281,10,491.5417175292969
1282,1,339.35870361328125
1282,2,273.1373596191406
1282,3,296.2729187011719
1282,4,530.378173828125
1282,5,327.0821533203125
1282,6,265.2790832519531
1282,7,314.8061218261719
1282,8,299.4968566894531
1282,9,645.7428588867188
1282,10,476.4798583984375
1283,1,282.34912109375
1283,2,224.76853942871094
1283,3,238.85452270507812
1283,4,400.7818298339844
1283,5,266.27459716796875
1283,6,228.46762084960938
1283,7,259.06243896484375
1283,8,246.07965087890625
1283,9,529.1838989257812
1283,10,419.21356201171875
1284,1,220.6139678955078
1284,2,159.01708984375
1284,3,185.0951690673828
1284,4,296.4859313964844
1284,5,200.64427185058594
1284,6,172.03607177734375
1284,7,203.47802734375
1284,8,177.04119873046875
1284,9,415.83660888671875
1284,10,334.48980712890625
1285,1,261.3377685546875
1285,2,197.2100372314453
1285,3,216.7183380126953
1285,4,355.6697692871094
1285,5,236.6704864501953
1285,6,206.34837341308594
1285,7,239.7547149658203
1285,8,207.43692016601562
1285,9,494.6541748046875
1285,10,406.3132629394531
1286,1,82.49555969238281
1286,2,55.955970764160156
1286,4,78.4263916015625
1286,5,87.50332641601562
1286,6,40.34519958496094
1286,7,80.82286071777344
1286,8,78.15705108642578
1286,9,115.86637878417969
1286,10,65.05596160888672
1287,9,33.298622131347656
1288,1,337.6902770996094
1288,2,243.47584533691406
1288,3,284.4435119628906
1288,4,461.9242858886719
1288,5,334.3486633300781
1288,6,233.2214813232422
1288,7,264.0984802246094
1288,8,278.99951171875
1288,9,572.4497680664062
1288,10,491.5417175292969
1289,1,339.35870361328125
1289,2,273.1373596191406
1289,3,296.2729187011719
1289,4,530.378173828125
1289,5,327.0821533203125
1289,6,265.2790832519531
1289,7,314.8061218261719
1289,8,299.4968566894531
1289,9,645.7428588867188
1289,10,476.4798583984375
1290,1,282.34912109375
1290,2,224.76853942871094
1290,3,238.85452270507812
1290,4,400.7818298339844
1290,5,266.27459716796875
1290,6,228.46762084960938
1290,7,259.06243896484375
1290,8,246.07965087890625
1290,9,529.1838989257812
1290,10,419.21356201171875
1291,1,220.6139678955078
1291,2,159.01708984375
1291,3,185.0951690673828
1291,4,296.4859313964844
1291,5,200.64427185058594
1291,6,172.03607177734375
1291,7,203.47802734375
1291,8,177.04119873046875
1291,9,415.83660888671875
1291,10,334.48980712890625
1292,1,261.3377685546875
1292,2,197.2100372314453
1292,3,216.7183380126953
1292,4,355.6697692871094
1292,5,236.6704864501953
1292,6,206.34837341308594
1292,7,239.7547149658203
1292,8,207.43692016601562
1292,9,494.6541748046875
1292,10,406.3132629394531
1293,3,76.4188232421875
1293,4,78.4263916015625
1293,5,87.50332641601562
1293,6,40.34519958496094
1293,7,80.82286071777344
1293,8,78.15705108642578
1293,9,115.86637878417969
1293,10,65.05596160888672
1294,1,337.6902770996094
1294,2,243.47584533691406
1294,3,284.4435119628906
1294,4,461.9242858886719
1294,5,334.3486633300781
1294,6,233.2214813232422
1294,7,264.0984802246094
1294,8,278.99951171875
1294,9,572.4497680664062
1294,10,491.5417175292969
1295,1,339.35870361328125
1295,2,273.1373596191406
1295,3,296.2729187011719
1295,4,530.378173828125
1295,5,327.0821533203125
1295,6,265.2790832519531
1295,7,314.8061218261719
1295,8,299.4968566894531
1295,9,645.7428588867188
1295,10,476.4798583984375
1296,1,282.34912109375
1296,2,224.76853942871094
1296,3,238.85452270507812
1296,4,400.7818298339844
1296,5,266.27459716796875
1296,6,228.46762084960938
1296,7,259.06243896484375
1296,8,246.07965087890625
1296,9,529.1838989257812
1296,10,419.21356201171875
1297,1,221.88255310058594
1297,2,170.2953643798828
1297,3,196.79635620117188
1297,4,305.9346008300781
1297,5,191.61375427246094
1297,6,174.4365997314453
1297,7,199.92703247070312
1297,8,184.7093963623047
1297,9,525.3348999023438
1297,10,344.67877197265625
1298,1,268.3469543457031
1298,2,220.19381713867188
1298,3,235.3202362060547
1298,4,373.236083984375
1298,5,241.70965576171875
1298,6,216.4403839111328
1298,7,244.67010498046875
1298,8,220.8722686767578
1298,9,702.154296875
1298,10,422.92010498046875
1299,1,85.62342071533203
1299,2,72.63114166259766
1299,3,89.89556121826172
1299,4,90.1293716430664
1299,5,80.24833679199219
1299,6,44.354679107666016
1299,7,81.6134262084961
1299,8,84.23042297363281
1299,9,159.89883422851562
1299,10,72.25955200195312
1300,1,333.83758544921875
1300,2,253.58493041992188
1300,3,294.1840515136719
1300,4,466.1679382324219
1300,5,313.2303466796875
1300,6,232.6511993408203
1300,7,262.2940979003906
1300,8,284.1662292480469
1300,9,807.7669677734375
1300,10,496.5256652832031
1301,1,341.28118896484375
1301,2,286.0829162597656
1301,3,308.1070556640625
1301,4,541.5755615234375
1301,5,318.6217346191406
1301,6,263.8837890625
1301,7,315.3785705566406
1301,8,307.7351379394531
1301,9,880.8524780273438
1301,10,487.2389831542969
1302,1,306.1521301269531
1302,2,262.8682861328125
1302,3,277.914794921875
1302,4,437.5894470214844
1302,5,284.6820983886719
1302,6,256.5682373046875
1302,7,285.4363708496094
1302,8,278.0403137207031
1302,9,824.3468017578125
1302,10,454.4983825683594
1303,1,221.88255310058594
1303,2,170.2953643798828
1303,3,196.79635620117188
1303,4,305.9346008300781
1303,5,191.61375427246094
1303,6,174.4365997314453
1303,7,199.92703247070312
1303,8,184.7093963623047
1303,9,525.3348999023438
1303,10,344.67877197265625
1304,1,268.3469543457031
1304,2,220.19381713867188
1304,3,235.3202362060547
1304,4,373.236083984375
1304,5,241.70965576171875
1304,6,216.4403839111328
1304,7,244.67010498046875
1304,8,220.8722686767578
1304,9,702.154296875
1304,10,422.92010498046875
1305,1,85.62342071533203
1305,2,72.63114166259766
1305,3,89.89556121826172
1305,4,90.1293716430664
1305,5,80.24833679199219
1305,6,44.354679107666016
1305,7,81.6134262084961
1305,8,84.23042297363281
1305,9,159.89883422851562
1305,10,72.25955200195312
1306,6,6.139718055725098
1307,1,333.83758544921875
1307,2,253.58493041992188
1307,3,294.1840515136719
1307,4,466.1679382324219
1307,5,313.2303466796875
1307,6,232.6511993408203
1307,7,262.2940979003906
1307,8,284.1662292480469
1307,9,807.7669677734375
1307,10,496.5256652832031
1308,1,341.28118896484375
1308,2,286.0829162597656
1308,3,308.1070556640625
1308,4,541.5755615234375
1308,5,318.6217346191406
1308,6,263.8837890625
1308,7,315.3785705566406
1308,8,307.7351379394531
1308,9,880.8524780273438
1308,10,487.2389831542969
1309,1,306.1521301269531
1309,2,262.8682861328125
1309,3,277.914794921875
1309,4,437.5894470214844
1309,5,284.6820983886719
1309,6,256.5682373046875
1309,7,285.4363708496094
1309,8,278.0403137207031
1309,9,824.3468017578125
1309,10,454.4983825683594
1310,1,221.88255310058594
1310,2,170.2953643798828
1310,3,196.79635620117188
1310,4,305.9346008300781
1310,5,191.61375427246094
1310,6,174.4365997314453
1310,7,199.92703247070312
1310,8,184.7093963623047
1310,9,525.3348999023438
1310,10,344.67877197265625
1311,1,268.3469543457031
1311,2,220.19381713867188
1311,3,235.3202362060547
1311,4,373.236083984375
1311,5,241.70965576171875
1311,6,216.4403839111328
1311,7,244.67010498046875
1311,8,220.8722686767578
1311,9,702.154296875
1311,10,422.92010498046875
1312,1,85.62342071533203
1312,2,72.63114166259766
1312,3,89.89556121826172
1312,4,90.1293716430664
1312,5,80.24833679199219
1312,6,44.354679107666016
1312,7,81.6134262084961
1312,8,84.23042297363281
1312,9,159.89883422851562
1312,10,72.25955200195312
1313,1,28.771900177001953
1314,1,333.83758544921875
1314,2,253.58493041992188
1314,3,294.1840515136719
1314,4,466.1679382324219
1314,5,313.2303466796875
1314,6,232.6511993408203
1314,7,262.2940979003906
1314,8,284.1662292480469
1314,9,807.7669677734375
1314,10,496.5256652832031
1315,1,341.28118896484375
1315,2,286.0829162597656
1315,3,308.1070556640625
1315,4,541.5755615234375
1315,5,318.6217346191406
1315,6,263.8837890625
1315,7,315.3785705566406
1315,8,307.7351379394531
1315,9,880.8524780273438
1315,10,487.2389831542969
1316,1,306.1521301269531
1316,2,262.8682861328125
1316,3,277.914794921875
1316,4,437.5894470214844
1316,5,284.6820983886719
1316,6,256.5682373046875
1316,7,285.4363708496094
1316,8,278.0403137207031
1316,9,824.3468017578125
1316,10,454.4983825683594
1317,1,221.88255310058594
1317,2,170.2953643798828
1317,3,196.79635620117188
1317,4,305.9346008300781
1317,5,191.61375427246094
1317,6,174.4365997314453
1317,7,199.92703247070312
1317,8,184.7093963623047
1317,9,525.3348999023438
1317,10,344.67877197265625
1318,1,268.3469543457031
1318,2,220.19381713867188
1318,3,235.3202362060547
1318,4,373.236083984375
1318,5,241.70965576171875
1318,6,216.4403839111328
1318,7,244.67010498046875
1318,8,220.8722686767578
1318,9,702.154296875
1318,10,422.92010498046875
1319,1,85.62342071533203
1319,2,72.63114166259766
1319,3,89.89556121826172
1319,4,90.1293716430664
1319,5,80.24833679199219
1319,6,44.354679107666016
1319,7,81.6134262084961
1319,8,84.23042297363281
1319,9,159.89883422851562
1319,10,72.25955200195312
1320,9,77.58027648925781
1321,1,427.4533996582031
1321,2,411.69329833984375
1321,3,392.4671936035156
1321,4,553.15478515625
1321,5,399.4087219238281
1321,6,323.1728210449219
1321,7,347.0279235839844
1321,8,399.1046142578125
1321,9,1410.9261474609375
1321,10,566.0177612304688
1322,1,354.8714904785156
1322,2,365.23687744140625
1322,3,326.36468505859375
1322,4,554.8207397460938
1322,5,330.76513671875
1322,6,274.379638671875
1322,7,328.5478515625
1322,8,344.9062805175781
1322,9,1458.3162841796875
1322,10,495.73681640625
1323,1,327.2110595703125
1323,2,349.1214294433594
1323,3,298.5538330078125
1323,4,453.2156066894531
1323,5,299.2068786621094
1323,6,253.05615234375
1323,7,274.9931945800781
1323,8,319.2505187988281
1323,9,1396.0706787109375
1323,10,471.44549560546875
1324,1,213.3934326171875
1324,2,238.67697143554688
1324,3,189.27496337890625
1324,4,297.3451843261719
1324,5,183.09664916992188
1324,6,145.00494384765625
1324,7,166.13021850585938
1324,8,197.75924682617188
1324,9,682.8694458007812
1324,10,335.3038635253906
1325,1,192.18084716796875
1325,2,188.30197143554688
1325,3,155.32440185546875
1325,4,296.72454833984375
1325,5,166.04600524902344
1325,6,141.1810302734375
1325,7,168.34112548828125
1325,8,153.28099060058594
1325,9,646.1822509765625
1325,10,345.8682861328125
1326,6,3.5095746517181396
1326,9,75.35201263427734
1327,4,27.344438552856445
1327,6,0.0
1327,9,29.162912368774414
1328,1,107.00299835205078
1328,4,115.20330810546875
1328,5,124.26364135742188
1328,6,15.941102981567383
1328,8,63.82726287841797
1328,9,103.45770263671875
1329,1,1207.8065185546875
1329,2,1158.8822021484375
1329,3,1036.6663818359375
1329,4,1619.495361328125
1329,5,1188.03271484375
1329,6,1046.5865478515625
1329,7,1058.5357666015625
1329,8,1043.1959228515625
1329,9,1547.7236328125
1329,10,1441.87158203125
1330,1,928.130615234375
1330,2,863.0036010742188
1330,3,689.3490600585938
1330,4,1299.1146240234375
1330,5,903.872314453125
1330,6,706.2457885742188
1330,7,731.9498291015625
1330,8,726.080322265625
1330,9,1235.3394775390625
1330,10,1159.459716796875
1331,1,567.0305786132812
1331,2,479.7775573730469
1331,3,318.2107238769531
1331,4,975.3427124023438
1331,5,529.1998291015625
1331,6,318.6094665527344
1331,7,368.7314758300781
1331,8,338.3109130859375
1331,9,780.8399047851562
1331,10,836.8484497070312
1332,1,512.0363159179688
1332,2,428.0591125488281
1332,3,369.88128662109375
1332,4,866.4691162109375
1332,5,459.8078918457031
1332,6,327.26177978515625
1332,7,389.2889709472656
1332,8,263.724609375
1332,9,819.7376708984375
1332,10,814.7039794921875
1333,1,131.50875854492188
1333,2,110.27801513671875
1333,3,118.36343383789062
1333,4,132.7368927001953
1333,5,137.54751586914062
1333,6,63.91741180419922
1333,7,90.21819305419922
1333,8,108.38898468017578
1333,9,161.59861755371094
1333,10,113.71371459960938
1334,1,657.1285400390625
1334,2,574.66357421875
1334,3,536.8215942382812
1334,4,983.232177734375
1334,5,659.4995727539062
1334,6,459.7564392089844
1334,7,529.8104248046875
1334,8,441.0596008300781
1334,9,951.9451904296875
1334,10,913.9036865234375
1335,1,482.8550109863281
1335,2,440.8341369628906
1335,3,411.281005859375
1335,4,755.9987182617188
1335,5,459.91717529296875
1335,6,355.5362548828125
1335,7,427.02496337890625
1335,8,339.22027587890625
1335,9,960.0451049804688
1335,10,719.4804077148438
1336,1,440.8066711425781
1336,2,403.3183288574219
1336,3,378.2345886230469
1336,4,637.393310546875
1336,5,423.48150634765625
1336,6,334.0096130371094
1336,7,384.3302001953125
1336,8,297.01580810546875
1336,9,869.8622436523438
1336,10,687.3482055664062
1337,1,401.2633972167969
1337,2,358.8935546875
1337,3,332.8341064453125
1337,4,556.1985473632812
1337,5,378.4226989746094
1337,6,293.12750244140625
1337,7,345.3094482421875
1337,8,251.6151885986328
1337,9,675.986328125
1337,10,633.1299438476562
1338,1,416.35693359375
1338,2,375.3067626953125
1338,3,353.60931396484375
1338,4,594.3795776367188
1338,5,387.82965087890625
1338,6,310.86669921875
1338,7,357.2969665527344
1338,8,263.41986083984375
1338,9,819.3843994140625
1338,10,668.2239990234375
1339,1,131.50875854492188
1339,2,110.27801513671875
1339,3,118.36343383789062
1339,4,132.7368927001953
1339,5,137.54751586914062
1339,6,63.91741180419922
1339,7,90.21819305419922
1339,8,108.38898468017578
1339,9,161.59861755371094
1340,5,50.22901916503906
1340,6,10.654327392578125
1340,9,51.35287094116211
1341,1,478.4541931152344
1341,2,407.3173828125
1341,3,409.0507507324219
1341,4,683.04833984375
1341,5,475.03521728515625
1341,6,326.07366943359375
1341,7,373.7579650878906
1341,8,317.6886291503906
1341,9,876.2607421875
1341,10,740.8970947265625
1342,1,477.6065368652344
1342,2,428.8621826171875
1342,3,408.106201171875
1342,4,748.7988891601562
1342,5,462.12713623046875
1342,6,343.2742614746094
1342,7,406.5818786621094
1342,8,324.7033386230469
1342,9,1003.783447265625
1342,10,756.2567138671875
1343,1,459.9344177246094
1343,2,412.8381042480469
1343,3,387.4643249511719
1343,4,651.6852416992188
1343,5,438.09600830078125
1343,6,343.2393493652344
1343,7,385.37884521484375
1343,8,303.9906005859375
1343,9,985.6553955078125
1343,10,736.5291137695312
1344,1,405.0916442871094
1344,2,353.11383056640625
1344,3,326.76434326171875
1344,4,561.8233642578125
1344,5,377.7377014160156
1344,6,287.0577392578125
1344,7,328.5068359375
1344,8,243.29042053222656
1344,9,768.302001953125
1344,10,685.24609375
1345,1,471.002197265625
1345,2,426.2771911621094
1345,3,378.20355224609375
1345,4,656.754638671875
1345,5,445.3244323730469
1345,6,344.394287109375
1345,7,375.3639831542969
1345,8,297.44970703125
1345,9,967.314208984375
1345,10,758.8556518554688
1346,1,131.50875854492188
1346,2,110.27801513671875
1346,3,118.36343383789062
1346,4,132.7368927001953
1346,5,137.54751586914062
1346,6,63.91741180419922
1346,7,90.21819305419922
1346,8,108.38898468017578
1346,9,161.59861755371094
1346,10,113.71371459960938
1347,1,322.59979248046875
1347,2,269.69354248046875
1347,3,245.42335510253906
1347,4,529.5595703125
1347,5,297.205322265625
1347,6,214.84893798828125
1347,7,252.7748565673828
1347,8,175.91722106933594
1347,9,822.5333862304688
1347,10,643.9845581054688
1348,1,562.774658203125
1348,2,478.7185974121094
1348,3,461.45703125
1348,4,774.78125
1348,5,559.5586547851562
1348,6,386.6325988769531
1348,7,410.7630920410156
1348,8,381.06085205078125
1348,9,1050.8173828125
1348,10,861.4743041992188
1349,1,499.31231689453125
1349,2,453.3670349121094
1349,3,404.91107177734375
1349,4,779.8681640625
1349,5,486.4477844238281
1349,6,345.2263488769531
1349,7,399.58758544921875
1349,8,334.7291259765625
1349,9,952.1756591796875
1349,10,781.2814331054688
1350,1,332.2014465332031
1350,2,285.8077697753906
1350,3,234.83021545410156
1350,4,580.4805908203125
1350,5,312.9778747558594
1350,6,213.29197692871094
1350,7,237.09747314453125
1350,8,217.09902954101562
1350,9,859.1836547851562
1350,10,645.2528076171875
1351,1,17.845369338989258
1351,2,0.0
1351,3,0.0
1351,4,221.6746368408203
1351,5,0.0
1351,6,0.0
1351,7,0.0
1351,8,0.0
1351,9,385.07489013671875
1351,10,325.9163818359375
1352,2,0.0
1352,8,0.0
1352,9,25.96666145324707
1352,10,13.633315086364746
1353,1,725.2947998046875
1353,2,457.78955078125
1353,3,378.63848876953125
1353,4,811.1781616210938
1353,5,557.4148559570312
1353,6,361.16046142578125
1353,7,353.6142272949219
1353,8,489.89569091796875
1353,9,865.5604858398438
1353,10,750.5093383789062
1354,1,643.1582641601562
1354,2,388.8652648925781
1354,3,297.1194152832031
1354,4,753.3279418945312
1354,5,488.7236633300781
1354,6,297.3912658691406
1354,7,266.70184326171875
1354,8,435.5496520996094
1354,9,788.1192016601562
1354,10,672.927734375
1355,5,33.859893798828125
1355,8,8.290019035339355
1355,9,46.57330322265625
1356,1,688.3051147460938
1356,2,391.09075927734375
1356,3,344.6773681640625
1356,4,803.8824462890625
1356,5,544.06787109375
1356,6,316.14453125
1356,7,280.26611328125
1356,8,446.06768798828125
1356,9,821.6121826171875
1356,10,704.901611328125
1357,1,530.9693603515625
1357,2,315.7976379394531
1357,3,330.11871337890625
1357,4,713.7403564453125
1357,5,380.1205139160156
1357,6,264.16864013671875
1357,7,327.2656555175781
1357,8,323.62396240234375
1357,9,761.985107421875
1357,10,527.0249633789062
1358,1,494.38140869140625
1358,2,284.0673522949219
1358,3,294.0052795410156
1358,4,606.9469604492188
1358,5,339.9388122558594
1358,6,248.66204833984375
1358,7,292.8268127441406
1358,8,288.4451599121094
1358,9,682.8500366210938
1358,10,491.64349365234375
1359,1,350.76507568359375
1359,2,206.9892578125
1359,3,228.02548217773438
1359,4,480.4371032714844
1359,5,255.2650604248047
1359,6,180.3524932861328
1359,7,221.0990447998047
1359,8,219.26388549804688
1359,9,518.4741821289062
1359,10,387.0753173828125
1360,1,377.0691833496094
1360,2,232.0595245361328
1360,3,247.79879760742188
1360,4,527.338134765625
1360,5,274.11395263671875
1360,6,204.3529815673828
1360,7,251.06597900390625
1360,8,237.8936767578125
1360,9,608.1422119140625
1360,10,444.0763854980469
1361,1,103.4058609008789
1361,2,52.616207122802734
1361,3,68.00376892089844
1361,4,108.79520416259766
1361,5,90.7786865234375
1361,6,29.757137298583984
1361,7,69.6762924194336
1361,8,70.26282501220703
1361,9,125.77780151367188
1361,10,66.40853118896484
1362,6,0.0
1363,1,452.0669250488281
1363,2,276.97076416015625
1363,3,316.14080810546875
1363,4,633.7674560546875
1363,5,374.4920349121094
1363,6,231.7201385498047
1363,7,274.9807434082031
1363,8,309.44842529296875
1363,9,677.9188842773438
1363,10,529.649658203125
1364,1,453.7369079589844
1364,2,310.3165283203125
1364,3,327.0526123046875
1364,4,703.0499267578125
1364,5,369.55230712890625
1364,6,260.77728271484375
1364,7,322.6880187988281
1364,8,329.5689392089844
1364,9,757.0908813476562
1364,10,514.0377807617188
1365,1,411.07781982421875
1365,2,269.630126953125
1365,3,281.9830627441406
1365,4,587.3004760742188
1365,5,320.83087158203125
1365,6,236.31455993652344
1365,7,279.2930603027344
1365,8,285.43402099609375
1365,9,668.1395263671875
1365,10,471.9971618652344
1366,1,350.76507568359375
1366,2,206.9892578125
1366,3,228.02548217773438
1366,4,480.4371032714844
1366,5,255.2650604248047
1366,6,180.3524932861328
1366,7,221.0990447998047
1366,8,219.26388549804688
1366,9,518.4741821289062
1366,10,387.0753173828125
1367,1,377.0691833496094
1367,2,232.0595245361328
1367,3,247.79879760742188
1367,4,527.338134765625
1367,5,274.11395263671875
1367,6,204.3529815673828
1367,7,251.06597900390625
1367,8,237.8936767578125
1367,9,608.1422119140625
1367,10,444.0763854980469
1368,1,103.4058609008789
1368,2,52.616207122802734
1368,3,68.00376892089844
1368,4,108.79520416259766
1368,5,90.7786865234375
1368,6,29.757137298583984
1368,7,69.6762924194336
1368,8,70.26282501220703
1368,9,125.77780151367188
1368,10,66.40853118896484
1369,5,33.859893798828125
1369,6,0.0
1370,1,452.0669250488281
1370,2,276.97076416015625
1370,3,316.14080810546875
1370,4,633.7674560546875
1370,5,374.4920349121094
1370,6,231.7201385498047
1370,7,274.9807434082031
1370,8,309.44842529296875
1370,9,677.9188842773438
1370,10,529.649658203125
1371,1,453.7369079589844
